maint_len_L,maint_len_H
341.35370780767647,89.58757350123213
72.21379598437404,23.62808345465988
3817.3095622294823,342.32001408419717
10.216068450827459,4008.01246346256
93.9901868884663,3794.3181384466243
2890.7853039377446,128.54756539511413
0.0,1093.0815018763665
931.3052042727772,396.65765618886445
2071.9665635071337,505.433304614241
925.4883838660778,695.8970690883172
2288.597248536052,54.95755690900379
618.2734695881177,758.2677362923064
758.5308136561139,116.95371108762362
961.3213747040036,2032.3797192205714
206.31206005240625,2949.879351814284
2309.046180733626,724.6226338734737
3346.030086640216,1788.7456985159804
0.0,0.0
2245.035364553316,620.4559060054029
779.3558399717188,3696.6254375812096
1314.11499689129,0.0
5241.728282187363,0.0
3486.357210428694,2493.2687499202675
2610.130428943602,818.8242968283039
376.6907049496949,121.06395710255765
809.6315454461752,4594.422518061333
3765.86332435214,1212.562404036285
1363.4028395318642,1304.8877765137931
0.0,1247.1224567384786
579.3621976982555,339.3832072021206
