maint_len_L,maint_len_H
0.3601977825164795,0.35536694526672363
0.32532620429992676,0.38965725898742676
0.34988903999328613,0.276015043258667
0.28576087951660156,0.42919492721557617
0.30558180809020996,0.36733102798461914
0.4308490753173828,0.33475399017333984
0.30066609382629395,0.3179640769958496
0.3567178249359131,0.36554789543151855
0.45226025581359863,0.2965087890625
0.38427305221557617,0.348560094833374
0.4557180404663086,0.3082849979400635
0.3812429904937744,0.46721506118774414
0.317413330078125,0.2893362045288086
0.3399946689605713,0.3472778797149658
0.3899343013763428,0.37679004669189453
0.4231898784637451,0.3553299903869629
0.4426758289337158,0.33736610412597656
0.36397480964660645,0.29828906059265137
0.4832589626312256,0.3390028476715088
0.37425899505615234,0.4208650588989258
0.3773629665374756,0.25908899307250977
0.44321489334106445,0.2603299617767334
0.39830803871154785,0.44029712677001953
0.3800849914550781,0.3539261817932129
0.26641201972961426,0.27863287925720215
0.34361910820007324,0.5687930583953857
0.4389078617095947,0.3302431106567383
0.2795419692993164,0.38024377822875977
0.33473801612854004,0.3331139087677002
0.37144994735717773,0.3363521099090576
