benchmark,init_prod_time_L,init_prod_time_H,prod_discount_L,prod_discount_H,weight_L,weight_H,due_time_L,due_time_H,maint_len_L,maint_len_H
3.691392183303833,3.8867297172546387,3.7450356483459473,3.593947649002075,3.0693180561065674,2.334517240524292,4.854341983795166,3.316359043121338,2.224297285079956,2.3519251346588135,3.0393340587615967
3.310594081878662,3.926457643508911,2.497814655303955,3.156811237335205,2.2040469646453857,2.1934335231781006,2.689587116241455,3.1203970909118652,1.8518309593200684,2.3885271549224854,2.6859524250030518
2.7632014751434326,3.3469274044036865,3.625568151473999,2.997870445251465,3.5191216468811035,1.994910478591919,3.2266781330108643,3.312187671661377,3.3646373748779297,2.6155340671539307,3.1276862621307373
2.46517276763916,3.4955546855926514,2.5151209831237793,2.2690157890319824,3.2974801063537598,2.4322001934051514,2.5889055728912354,4.1842942237854,2.050199508666992,2.6795432567596436,2.63572096824646
2.3568291664123535,3.583610773086548,3.9538748264312744,3.4569201469421387,3.059814453125,2.4442405700683594,2.920086622238159,3.773841619491577,1.7334685325622559,2.73534893989563,2.8265836238861084
2.369382619857788,3.4520561695098877,2.7267074584960938,2.7986409664154053,2.9263916015625,3.3179125785827637,3.0832505226135254,3.7369813919067383,2.400421619415283,2.1496245861053467,2.7797932624816895
3.14910626411438,2.873656988143921,3.0162158012390137,3.7840487957000732,2.743920087814331,2.5232796669006348,3.6595489978790283,3.407198905944824,1.8812763690948486,3.2454028129577637,2.5580005645751953
3.275174617767334,2.4451324939727783,3.363457202911377,3.2961580753326416,3.0106008052825928,3.334683895111084,3.4168379306793213,4.423189640045166,1.7740929126739502,3.150862455368042,2.2420029640197754
2.9567015171051025,4.09089994430542,2.766584634780884,3.0541799068450928,3.0999927520751953,2.1407878398895264,2.461993932723999,3.9783074855804443,1.8199419975280762,2.8281915187835693,3.357231855392456
2.8123605251312256,3.795067310333252,3.3230032920837402,3.0307013988494873,2.7617428302764893,2.896167039871216,3.204164743423462,4.212111234664917,2.1131949424743652,3.196455478668213,3.160839319229126
2.488051176071167,3.3295881748199463,3.213963508605957,4.029890298843384,3.4065308570861816,1.9722061157226562,3.268289089202881,3.703636884689331,2.042227029800415,3.5532360076904297,2.9913296699523926
2.7182493209838867,3.4797348976135254,3.938871383666992,3.612032651901245,2.6644420623779297,2.46020770072937,3.9325642585754395,3.6954967975616455,1.5731172561645508,3.2504751682281494,2.728482246398926
3.1317672729492188,2.4387810230255127,3.1813132762908936,2.0576975345611572,3.0929853916168213,2.689678907394409,3.0635197162628174,4.130561351776123,3.015108823776245,2.3581345081329346,3.0131802558898926
2.9334216117858887,2.8132667541503906,2.6370556354522705,3.53068470954895,2.772035837173462,2.3820278644561768,3.0630998611450195,5.164276123046875,1.75614595413208,3.1656908988952637,2.734381675720215
2.7068605422973633,3.6743266582489014,2.196326494216919,3.6520988941192627,3.6308226585388184,3.4314510822296143,3.5048582553863525,4.116345167160034,1.679861307144165,2.955009698867798,3.2274069786071777
2.940911293029785,3.3468825817108154,2.772325038909912,2.541623830795288,2.4581387042999268,1.8221509456634521,2.6939809322357178,3.530303478240967,1.7683086395263672,3.0326666831970215,3.284942388534546
3.3058438301086426,3.106520652770996,3.157679557800293,2.847567319869995,3.1537492275238037,1.8865914344787598,2.6682636737823486,3.30688738822937,1.9175400733947754,4.429478645324707,2.4464666843414307
3.553457498550415,2.801100015640259,3.308809995651245,3.483823537826538,3.3720521926879883,2.4523868560791016,2.174783706665039,3.281869411468506,2.0547664165496826,2.711942434310913,3.465601921081543
3.715928792953491,3.5681028366088867,2.502105712890625,2.8029239177703857,2.5878219604492188,3.1428229808807373,2.4913222789764404,3.5114572048187256,1.9481282234191895,2.917405128479004,2.889756441116333
