due_time_L,due_time_H
0.45043182373046875,0.3142378330230713
0.33330631256103516,0.35340189933776855
0.4045093059539795,0.23891115188598633
0.3533940315246582,0.36246180534362793
0.40961408615112305,0.24320602416992188
0.39220094680786133,0.33651304244995117
0.4581906795501709,0.2900381088256836
0.4658207893371582,0.25043606758117676
0.4157688617706299,0.36702704429626465
0.5338270664215088,0.30496907234191895
0.3967471122741699,0.2716233730316162
0.44325971603393555,0.2273542881011963
0.4748101234436035,0.26705098152160645
0.5594229698181152,0.37009382247924805
0.6493301391601562,0.23103094100952148
0.49501895904541016,0.23116278648376465
0.3530292510986328,0.25414204597473145
0.37818217277526855,0.24140286445617676
0.4701969623565674,0.27565979957580566
0.5402538776397705,0.31098008155822754
0.41187191009521484,0.3947257995605469
0.5462799072265625,0.2431640625
0.43799495697021484,0.27634668350219727
0.4309689998626709,0.41719484329223633
0.318004846572876,0.23546504974365234
0.329345703125,0.23599529266357422
0.4321138858795166,0.355147123336792
0.4602360725402832,0.3109261989593506
0.3845250606536865,0.24944305419921875
0.5451688766479492,0.2797718048095703
