,final objective value,first objective value,final shared job order,final schedule,time,,gurobi,Gap
13,518.8649611,654.2355437,"[9, 2, 4, 6, 1, 7, 10, 5, 8, 3]","[[4, 6, 10, 8, 'M'], [9, 2, 1, 7, 5, 3, 'M'], [9, 'M', 4, 6, 5], ['M', 2, 1, 7, 10, 8, 3]]",88.23532557,,280.26,0.459859461
14,387.4427115,569.1016548,"[9, 1, 4, 2, 10, 8, 7, 6, 3, 5]","[[9, 2, 10, 8, 3, 'M'], [1, 4, 7, 6, 5, 'M'], ['M', 9, 2, 7, 6, 5], ['M', 1, 4, 10, 8, 3]]",83.84958291,,200.03,0.48371722
15,544.6474697,718.4161175,"[8, 10, 3, 6, 7, 5, 1, 9, 4, 2]","[[8, 3, 5, 9, 4, 'M'], [10, 6, 7, 1, 2, 'M'], [3, 6, 7, 1, 2, 'M'], ['M', 8, 10, 5, 9, 4]]",78.75840974,,239.57,0.560137496
16,417.8967064,636.1275112,"[3, 6, 10, 1, 7, 9, 8, 5, 4, 2]","[[6, 7, 9, 4, 'M'], [3, 10, 1, 8, 5, 2, 'M'], [3, 7, 'M', 9, 8, 5], [6, 10, 1, 4, 2, 'M']]",85.35477448,,239.58,0.426700435
17,488.0169072,553.7671619,"[8, 9, 7, 4, 1, 3, 2, 5, 10, 6]","[[8, 9, 'M', 7, 3, 2, 6], [4, 1, 5, 10, 'M'], [8, 4, 1, 3, 'M'], ['M', 9, 7, 2, 5, 10, 6]]",110.6027944,,245,0.497968213
18,453.4785726,760.5934536,"[8, 1, 4, 10, 6, 7, 9, 2, 5, 3]","[[4, 10, 7, 2, 3, 'M'], [8, 1, 6, 9, 5, 'M'], ['M', 4, 10, 7, 2, 3], [8, 'M', 1, 6, 9, 5]]",89.98088765,,305.07,0.327267001
19,430.4606369,526.349813,"[5, 4, 10, 3, 9, 7, 2, 1, 8, 6]","[[5, 4, 3, 1, 'M'], [10, 9, 7, 2, 8, 6, 'M'], [10, 9, 7, 1, 8, 'M'], [5, 'M', 4, 3, 2, 6]]",85.94915104,,147.71,0.656855965
20,373.6682792,607.2697642,"[2, 7, 4, 5, 9, 6, 3, 10, 1, 8]","[[2, 5, 8, 'M'], [7, 4, 9, 6, 3, 10, 1, 'M'], [2, 5, 3, 1, 'M'], [7, 4, 9, 6, 10, 8, 'M']]",82.91975713,,226.34,0.394275585
21,569.1189631,796.1880214,"[6, 7, 3, 2, 8, 4, 5, 9, 1, 10]","[[6, 3, 5, 10, 'M'], [7, 2, 8, 4, 9, 1, 'M'], [6, 3, 8, 5, 1, 'M'], ['M', 7, 2, 4, 9, 10]]",74.38741374,,322.75,0.432895368
22,444.3121596,671.9304887,"[6, 9, 8, 2, 3, 7, 1, 5, 4, 10]","[[6, 8, 2, 7, 4, 10, 'M'], [9, 3, 1, 5, 'M'], ['M', 8, 2, 7, 1, 5, 10], [6, 9, 3, 'M', 4]]",63.97691488,,207.31,0.533413625
23,487.3765016,642.7657658,"[1, 9, 6, 8, 3, 7, 2, 4, 5, 10]","[[8, 3, 7, 10, 'M'], [1, 9, 6, 2, 4, 5, 'M'], [1, 'M', 6, 8, 3, 7, 10], [9, 'M', 2, 4, 5]]",62.82137752,,277.4,0.430830171
24,541.7373724,670.1898711,"[8, 1, 5, 2, 4, 10, 6, 9, 7, 3]","[[8, 'M', 4, 9, 7, 3], [1, 5, 2, 10, 6, 'M'], [1, 5, 2, 4, 6, 'M'], [8, 10, 9, 7, 3, 'M']]",73.55812073,,220.04,0.593825327
25,436.6439554,671.0754111,"[1, 2, 5, 3, 9, 8, 6, 10, 4, 7]","[[2, 3, 9, 6, 'M'], [1, 5, 8, 10, 4, 7, 'M'], ['M', 1, 2, 3, 9, 6, 4], [5, 8, 10, 'M', 7]]",70.3785522,,250.39,0.426557961
26,568.1934865,779.0896587,"[2, 5, 4, 3, 1, 9, 10, 6, 7, 8]","[[5, 'M', 1, 9, 10, 6], [2, 4, 3, 7, 8, 'M'], ['M', 4, 1, 7, 8], [2, 5, 3, 9, 10, 6, 'M']]",65.48667216,,313.81,0.447705742
27,424.1675947,632.7461485,"[7, 4, 6, 1, 9, 10, 3, 5, 8, 2]","[[4, 1, 3, 5, 8, 'M'], [7, 6, 9, 10, 2, 'M'], [4, 'M', 6, 9, 3, 5, 8], [7, 1, 10, 2, 'M']]",60.76068091,,203.22,0.520896923
28,519.7876353,707.1616101,"[1, 8, 7, 3, 2, 6, 10, 4, 9, 5]","[[1, 7, 3, 2, 'M'], [8, 6, 10, 4, 9, 5, 'M'], [8, 6, 10, 9, 5, 'M'], ['M', 1, 7, 3, 2, 4]]",61.39901018,,244.97,0.528711375
29,432.3025719,629.137854,"[6, 8, 9, 7, 4, 3, 1, 10, 2, 5]","[[6, 9, 4, 3, 2, 5, 'M'], [8, 'M', 7, 1, 10], ['M', 8, 9, 4, 1, 10], [6, 7, 3, 2, 5, 'M']]",61.75703287,,220.21,0.490611404
30,602.1437466,732.2929607,"[8, 3, 7, 10, 5, 1, 6, 4, 2, 9]","[[8, 3, 5, 6, 4, 2, 'M'], [7, 10, 1, 9, 'M'], [8, 3, 5, 6, 9, 'M'], ['M', 7, 10, 1, 4, 2]]",60.69971442,,227.26,0.622581815
31,450.8435176,655.7586554,"[6, 7, 4, 5, 2, 3, 1, 8, 9, 10]","[[6, 7, 2, 3, 10, 'M'], [4, 5, 1, 8, 9, 'M'], [4, 5, 2, 3, 10, 'M'], [6, 7, 1, 8, 9, 'M']]",59.53185129,,269.21,0.402874857
32,523.2037407,624.9312932,"[3, 8, 4, 9, 10, 2, 6, 7, 5, 1]","[[8, 9, 10, 'M', 7], [3, 4, 2, 6, 5, 1, 'M'], [8, 4, 2, 7, 'M'], [3, 9, 10, 6, 'M', 5, 1]]",61.46848392,,232.8,0.555049053
33,449.5285471,626.232961,"[8, 9, 4, 7, 5, 1, 6, 2, 3, 10]","[[9, 7, 1, 6, 10, 'M'], [8, 4, 5, 2, 3, 'M'], [4, 5, 1, 2, 3, 'M'], ['M', 8, 9, 7, 6, 10]]",60.6913445,,258.3,0.425398005
34,521.5092687,675.7626186,"[7, 2, 10, 3, 8, 4, 6, 1, 5, 9]","[[2, 10, 6, 9, 'M'], [7, 3, 8, 4, 1, 5, 'M'], ['M', 7, 2, 10, 8, 6, 1, 9], [3, 4, 'M', 5]]",62.59327865,,230.72,0.557591756
35,454.8350069,586.4712867,"[5, 1, 4, 9, 6, 2, 10, 3, 8, 7]","[[1, 'M', 2, 10, 7], [5, 4, 9, 6, 3, 8, 'M'], ['M', 5, 2, 10, 3, 8], [1, 4, 9, 6, 7, 'M']]",62.12110782,,247.95,0.454857264
36,590.7858827,766.7800249,"[5, 2, 6, 8, 10, 9, 1, 3, 4, 7]","[[5, 8, 9, 1, 'M'], [2, 6, 10, 3, 4, 7, 'M'], [5, 8, 10, 'M', 1, 3, 7], ['M', 2, 6, 9, 4]]",59.08709049,,295.57,0.4997003
37,489.7876791,668.0392438,"[10, 1, 3, 6, 4, 7, 9, 8, 5, 2]","[[3, 6, 4, 9, 5, 2, 'M'], [10, 1, 7, 8, 'M'], ['M', 1, 7, 8, 5], [10, 3, 6, 4, 'M', 9, 2]]",59.03823042,,281.66,0.424934493
38,387.8889114,554.5900003,"[6, 4, 7, 9, 10, 2, 8, 5, 1, 3]","[[4, 9, 10, 8, 5, 'M'], [6, 7, 2, 'M', 1, 3], ['M', 7, 2, 8, 5], ['M', 6, 4, 9, 10, 1, 3]]",59.36725521,,210.67,0.456880582
39,392.6492091,628.3474899,"[10, 1, 4, 3, 7, 9, 2, 8, 6, 5]","[[1, 4, 3, 9, 2, 8, 6, 'M'], [10, 'M', 7, 5], ['M', 1, 3, 7, 9, 5], [10, 4, 2, 8, 6, 'M']]",58.13830233,,205.4,0.47688676
40,385.4660257,552.9987141,"[4, 8, 2, 9, 7, 10, 5, 3, 6, 1]","[[4, 2, 7, 5, 3, 'M'], [8, 9, 10, 6, 1, 'M'], [4, 8, 2, 7, 6, 1, 'M'], ['M', 9, 10, 5, 3]]",61.04170108,,171.4,0.555343432
41,410.0691398,681.6840102,"[8, 2, 6, 3, 5, 1, 10, 7, 9, 4]","[[8, 3, 1, 9, 4, 'M'], [2, 6, 5, 10, 7, 'M'], ['M', 6, 3, 5, 1, 9, 4], [8, 2, 'M', 10, 7]]",76.63667893,,288.5,0.296460104
42,417.6867954,684.0942905,"[2, 8, 9, 7, 10, 6, 5, 3, 4, 1]","[[8, 9, 6, 5, 1, 'M'], [2, 7, 10, 3, 4, 'M'], [2, 'M', 7, 6, 3, 1], ['M', 8, 9, 10, 5, 4]]",76.01799321,,304.87,0.270099023
43,514.0126701,720.462262,"[3, 1, 5, 6, 2, 4, 8, 7, 9, 10]","[[5, 6, 8, 9, 10, 'M'], [3, 1, 2, 4, 'M', 7], ['M', 1, 5, 2, 8, 7, 10], ['M', 3, 6, 4, 9]]",70.44458914,,283.22,0.449001909
44,612.4512038,750.0983282,"[4, 6, 3, 1, 8, 9, 5, 2, 10, 7]","[[4, 8, 5, 2, 'M'], [6, 3, 'M', 1, 9, 10, 7], [6, 3, 1, 9, 7, 'M'], [4, 8, 5, 2, 10, 'M']]",72.66376352,,231.47,0.622059686
45,360.0528331,539.8653848,"[2, 3, 7, 4, 9, 8, 5, 10, 6, 1]","[[2, 3, 4, 8, 5, 10, 'M'], [7, 9, 6, 1, 'M'], [3, 7, 4, 9, 8, 5, 10, 'M'], [2, 'M', 6, 1]]",92.32863855,,161.43,0.551649133
46,472.608569,568.8280071,"[2, 3, 6, 10, 9, 1, 8, 4, 5, 7]","[[2, 3, 10, 9, 4, 7, 'M'], [6, 1, 8, 5, 'M'], ['M', 6, 1, 8, 4], [2, 3, 10, 9, 5, 7, 'M']]",100.229995,,290.68,0.384945557
47,437.4927089,566.2042557,"[8, 3, 9, 1, 5, 7, 2, 4, 6, 10]","[[3, 'M', 7, 4, 10], [8, 9, 1, 5, 2, 6, 'M'], ['M', 3, 9, 5, 2, 10], [8, 1, 7, 'M', 4, 6]]",116.8961535,,188.75,0.568564239
48,449.1539769,722.1845426,"[7, 1, 5, 8, 10, 4, 2, 6, 3, 9]","[[1, 8, 2, 6, 'M', 3], [7, 5, 10, 4, 9, 'M'], [1, 10, 2, 6, 3, 9, 'M'], [7, 5, 8, 4, 'M']]",98.79064441,,284.24,0.367165795
49,481.2776639,668.7185932,"[4, 1, 6, 7, 8, 9, 5, 3, 2, 10]","[[4, 7, 9, 'M', 5, 2], [1, 6, 8, 3, 10, 'M'], [4, 'M', 6, 7, 9, 3, 2, 10], [1, 8, 5, 'M']]",91.61245728,,237.94,0.50560764
,,,,,,,,
,,,,,,,,0.473931406
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
