,final objective value,first objective value,final shared job order,final schedule,time,,gurobi,Gap
14,447.8271198,637.3892012,"[9, 1, 4, 2, 10, 8, 7, 6, 3, 5]","[[9, 1, 2, 8, 6, 3, 'M'], [4, 10, 'M', 7, 5], ['M', 4, 2, 6, 5], ['M', 9, 1, 10, 8, 7, 3]]",81.0280323,,200.03,0.553332098
15,571.175999,637.6544987,"[8, 10, 3, 6, 7, 5, 1, 9, 4, 2]","[[8, 3, 6, 7, 2, 'M'], [10, 5, 1, 9, 4, 'M'], [8, 3, 6, 7, 4, 'M'], [10, 'M', 5, 1, 9, 2]]",79.09946799,,239.57,0.58056711
16,428.7392623,580.8255249,"[3, 6, 10, 1, 7, 9, 8, 5, 4, 2]","[[6, 7, 9, 5, 4, 'M'], [3, 10, 1, 8, 2, 'M'], [3, 7, 9, 8, 2, 'M'], [6, 10, 1, 5, 4, 'M']]",85.79194283,,239.58,0.441198833
17,438.1240196,645.1597003,"[8, 9, 7, 4, 1, 3, 2, 5, 10, 6]","[['M', 8, 9, 4, 2, 5, 6], [7, 1, 3, 'M', 10], ['M', 9, 1, 2, 5, 6], [8, 7, 4, 3, 10, 'M']]",86.47281051,,245,0.440797607
18,523.3632232,705.2734172,"[8, 1, 4, 10, 6, 7, 9, 2, 5, 3]","[[1, 10, 7, 9, 2, 'M'], [8, 4, 6, 5, 3, 'M'], [4, 10, 5, 3, 'M'], ['M', 8, 1, 6, 7, 9, 2]]",81.1071167,,305.07,0.417096986
19,418.7785049,565.5592248,"[5, 4, 10, 3, 9, 7, 2, 1, 8, 6]","[[5, 3, 9, 7, 2, 'M'], [4, 10, 'M', 1, 8, 6], ['M', 3, 9, 7, 2, 1, 6], [5, 4, 10, 8, 'M']]",83.51348257,,147.71,0.647283711
20,428.3727389,536.9739041,"[2, 7, 4, 5, 9, 6, 3, 10, 1, 8]","[[7, 5, 9, 3, 10, 8, 'M'], [2, 4, 6, 1, 'M'], [2, 5, 6, 1, 'M'], [7, 4, 9, 3, 10, 8, 'M']]",76.06455493,,226.34,0.471628375
21,522.190039,705.6887443,"[6, 7, 3, 2, 8, 4, 5, 9, 1, 10]","[[6, 3, 5, 9, 10, 'M'], [7, 2, 8, 4, 1, 'M'], ['M', 2, 8, 5, 1], [6, 7, 3, 4, 9, 10, 'M']]",75.87216949,,322.75,0.381929995
22,409.4930274,468.4256351,"[6, 9, 8, 2, 3, 7, 1, 5, 4, 10]","[[6, 8, 2, 7, 1, 5, 'M'], [9, 3, 4, 10, 'M'], [9, 2, 7, 4, 10, 'M'], ['M', 6, 8, 3, 1, 5]]",78.05832338,,207.31,0.493739854
23,453.0262926,665.6038018,"[1, 9, 6, 8, 3, 7, 2, 4, 5, 10]","[[9, 2, 4, 5, 10, 'M'], [1, 6, 8, 3, 7, 'M'], [1, 6, 8, 3, 7, 10, 'M'], ['M', 9, 2, 4, 5]]",75.72931886,,277.4,0.387673509
24,473.4760838,610.2004808,"[8, 1, 5, 2, 4, 10, 6, 9, 7, 3]","[[8, 5, 4, 6, 9, 3, 'M'], [1, 2, 10, 'M', 7], [8, 2, 4, 6, 3, 'M'], [1, 'M', 5, 10, 9, 7]]",76.47152519,,220.04,0.535266917
25,379.8847352,629.8600233,"[1, 2, 5, 3, 9, 8, 6, 10, 4, 7]","[[2, 3, 9, 4, 7, 'M'], [1, 5, 8, 6, 10, 'M'], ['M', 1, 2, 3, 8, 6, 4, 7], [5, 9, 10, 'M']]",74.87630963,,250.39,0.340879017
26,550.9518416,729.4896433,"[2, 5, 4, 3, 1, 9, 10, 6, 7, 8]","[[5, 'M', 3, 9, 7, 8], [2, 4, 1, 10, 6, 'M'], [2, 1, 10, 7, 'M'], ['M', 5, 4, 3, 9, 6, 8]]",87.78400898,,313.81,0.430422087
27,466.9732278,558.9235335,"[7, 4, 6, 1, 9, 10, 3, 5, 8, 2]","[[4, 6, 10, 3, 5, 'M'], [7, 1, 9, 8, 2, 'M'], [4, 'M', 6, 9, 3, 8, 2], [7, 1, 10, 5, 'M']]",61.28891134,,203.22,0.564814452
28,511.9820955,646.2529148,"[1, 8, 7, 3, 2, 6, 10, 4, 9, 5]","[[1, 7, 3, 2, 9, 5, 'M'], [8, 6, 10, 'M', 4], ['M', 8, 6, 10, 9, 5], [1, 7, 3, 2, 4, 'M']]",62.27905107,,244.97,0.521526237
29,469.9606198,629.3712816,"[6, 8, 9, 7, 4, 3, 1, 10, 2, 5]","[[6, 9, 4, 3, 'M', 5], [8, 7, 'M', 1, 10, 2], [8, 9, 7, 1, 5, 'M'], [6, 4, 3, 10, 2, 'M']]",62.37319326,,220.21,0.531428825
30,583.3308925,738.7625113,"[8, 3, 7, 10, 5, 1, 6, 4, 2, 9]","[[8, 10, 5, 6, 2, 9, 'M'], [3, 7, 1, 4, 'M'], [8, 10, 5, 6, 'M'], ['M', 3, 7, 1, 4, 2, 9]]",60.62386227,,227.26,0.610409798
31,472.1114193,598.6216982,"[6, 7, 4, 5, 2, 3, 1, 8, 9, 10]","[[6, 7, 3, 1, 9, 'M'], [4, 5, 2, 8, 10, 'M'], ['M', 6, 7, 5, 2, 8, 10], [4, 3, 1, 9, 'M']]",62.63174748,,269.21,0.429774437
32,532.5480137,655.6404288,"[3, 8, 4, 9, 10, 2, 6, 7, 5, 1]","[['M', 3, 8, 10, 2, 5], [4, 9, 6, 7, 1, 'M'], [4, 9, 10, 6, 5, 'M'], [3, 'M', 8, 2, 7, 1]]",63.26407981,,232.8,0.562856317
33,433.6909433,584.2423121,"[8, 9, 4, 7, 5, 1, 6, 2, 3, 10]","[[9, 'M', 6, 2, 3], [8, 4, 7, 5, 1, 10, 'M'], ['M', 4, 5, 1, 2, 10], [8, 9, 7, 6, 3, 'M']]",62.51593065,,258.3,0.404414586
34,501.1459676,668.9906049,"[7, 2, 10, 3, 8, 4, 6, 1, 5, 9]","[[2, 10, 4, 6, 9, 'M'], [7, 3, 8, 1, 5, 'M'], ['M', 7, 2, 10, 8, 1, 9], [3, 4, 6, 5, 'M']]",59.96733594,,230.72,0.539615172
35,460.9226594,603.26894,"[5, 1, 4, 9, 6, 2, 10, 3, 8, 7]","[[4, 9, 2, 8, 7, 'M'], [5, 1, 6, 10, 3, 'M'], [5, 1, 2, 'M', 8, 7], [4, 9, 6, 10, 3, 'M']]",60.56030226,,247.95,0.462057256
36,544.5808557,676.2809276,"[5, 2, 6, 8, 10, 9, 1, 3, 4, 7]","[[5, 8, 1, 3, 7, 'M'], [2, 6, 10, 9, 4, 'M'], ['M', 5, 8, 10, 9, 3, 4], [2, 6, 1, 'M', 7]]",62.7878201,,295.57,0.457252313
37,514.1977771,666.1912008,"[10, 1, 3, 6, 4, 7, 9, 8, 5, 2]","[[3, 6, 4, 7, 'M', 5], [10, 1, 9, 8, 2, 'M'], [10, 1, 9, 8, 2, 'M'], ['M', 3, 6, 4, 7, 5]]",60.44440413,,281.66,0.452234116
38,354.4681328,594.259602,"[6, 4, 7, 9, 10, 2, 8, 5, 1, 3]","[[4, 9, 10, 8, 1, 'M'], [6, 7, 2, 5, 3, 'M'], [7, 10, 1, 'M'], ['M', 6, 4, 9, 2, 8, 5, 3]]",60.67762423,,210.67,0.405672949
39,365.2790688,478.2410129,"[10, 1, 4, 3, 7, 9, 2, 8, 6, 5]","[[1, 4, 7, 9, 8, 6, 'M'], [10, 3, 2, 5, 'M'], ['M', 1, 3, 7, 9, 8, 6], [10, 4, 2, 5, 'M']]",59.87849355,,205.4,0.4376902
40,367.8942474,600.1378527,"[4, 8, 2, 9, 7, 10, 5, 3, 6, 1]","[[4, 2, 3, 6, 'M'], [8, 9, 7, 10, 5, 1, 'M'], [4, 8, 2, 7, 5, 'M'], ['M', 9, 10, 3, 6, 1]]",59.53469396,,171.4,0.534105246
41,425.617006,619.9463325,"[8, 2, 6, 3, 5, 1, 10, 7, 9, 4]","[[8, 3, 10, 9, 4, 'M'], [2, 6, 5, 1, 7, 'M'], ['M', 6, 3, 5, 1, 9], [8, 2, 10, 7, 4, 'M']]",56.97862005,,288.5,0.322160544
42,456.4900936,591.5563599,"[2, 8, 9, 7, 10, 6, 5, 3, 4, 1]","[[8, 9, 6, 3, 4, 'M'], [2, 7, 10, 5, 1, 'M'], [2, 8, 7, 6, 3, 4, 'M'], ['M', 9, 10, 5, 1]]",58.05888128,,304.87,0.332143229
43,602.6757621,715.1333772,"[3, 1, 5, 6, 2, 4, 8, 7, 9, 10]","[[1, 2, 4, 8, 9, 10, 'M'], [3, 5, 6, 7, 'M'], ['M', 1, 5, 2, 8, 7, 9, 10], ['M', 3, 6, 4]]",58.26776385,,283.22,0.530062402
44,556.4648567,742.4564301,"[4, 6, 3, 1, 8, 9, 5, 2, 10, 7]","[[4, 1, 8, 5, 10, 'M'], [6, 3, 'M', 9, 2, 7], ['M', 4, 1, 9, 5, 2, 7], [6, 3, 8, 10, 'M']]",59.53418446,,231.47,0.584034828
45,328.1072612,577.0215626,"[2, 3, 7, 4, 9, 8, 5, 10, 6, 1]","[[3, 4, 9, 6, 'M', 1], [2, 7, 8, 5, 10, 'M'], [3, 7, 4, 9, 5, 10, 1, 'M'], [2, 8, 6, 'M']]",55.78406072,,161.43,0.507996259
46,460.8747277,626.6513187,"[2, 3, 6, 10, 9, 1, 8, 4, 5, 7]","[[3, 6, 9, 4, 5, 'M'], [2, 10, 1, 8, 7, 'M'], [3, 6, 9, 4, 5, 7, 'M'], ['M', 2, 10, 1, 8]]",56.87600636,,290.68,0.36928631
47,413.3393713,546.8677398,"[8, 3, 9, 1, 5, 7, 2, 4, 6, 10]","[[3, 'M', 1, 7, 4], [8, 9, 5, 2, 6, 10, 'M'], ['M', 3, 9, 1, 2, 6, 10], [8, 5, 7, 4, 'M']]",58.51357293,,188.75,0.543353445
48,398.3138909,603.606966,"[7, 1, 5, 8, 10, 4, 2, 6, 3, 9]","[[1, 8, 4, 2, 3, 9, 'M'], [7, 5, 10, 'M', 6], ['M', 5, 10, 4, 3, 9], [7, 1, 8, 2, 6, 'M']]",58.42743516,,284.24,0.286391947
49,473.4539894,626.9923671,"[4, 1, 6, 7, 8, 9, 5, 3, 2, 10]","[[4, 7, 8, 'M', 9, 2], [1, 6, 5, 3, 10, 'M'], [4, 'M', 6, 7, 8, 9, 10], [1, 5, 3, 2, 'M']]",58.96468043,,237.94,0.497437966
,,,,,,,,
,461.2286158,,,,72.97000445,,,0.465772183
,,,,,,,,
,,,,,,,,0.286391947
,,,,,,,,0.647283711
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
