,final objective value,first objective value,final shared job order,final schedule,time,,gurobi,Gap
21,516.6082998,791.6079937,"[6, 7, 3, 2, 8, 4, 5, 9, 1, 10]","[[6, 3, 8, 5, 9, 10, 'M'], [7, 2, 4, 1, 'M'], ['M', 3, 8, 4, 1, 10], [6, 7, 2, 5, 9, 'M']]",44.21551347,,322.75,0.375252004
22,379.1322443,691.7063865,"[6, 9, 8, 2, 3, 7, 1, 5, 4, 10]","[[6, 8, 2, 7, 5, 4, 'M'], [9, 3, 1, 10, 'M'], [9, 8, 7, 4, 10, 'M'], [6, 'M', 2, 3, 1, 5]]",44.8507812,,207.31,0.453198711
23,450.8261373,709.976065,"[1, 9, 6, 8, 3, 7, 2, 4, 5, 10]","[[8, 7, 2, 4, 5, 10, 'M'], [1, 9, 6, 3, 'M'], [1, 6, 8, 3, 5, 'M'], ['M', 9, 7, 2, 4, 10]]",36.34366798,,277.4,0.384685188
24,530.7086108,759.1513354,"[8, 1, 5, 2, 4, 10, 6, 9, 7, 3]","[[8, 5, 4, 9, 3, 'M'], [1, 2, 10, 6, 'M', 7], [1, 2, 10, 6, 9, 7, 'M'], [8, 5, 4, 3, 'M']]",36.04226208,,220.04,0.58538453
25,486.0577355,666.7350274,"[1, 2, 5, 3, 9, 8, 6, 10, 4, 7]","[[2, 9, 6, 4, 'M'], [1, 5, 3, 8, 10, 7, 'M'], [1, 2, 5, 3, 10, 4, 'M'], [9, 8, 6, 7, 'M']]",33.63976407,,250.39,0.484855437
26,559.436893,694.3059718,"[2, 5, 4, 3, 1, 9, 10, 6, 7, 8]","[[5, 1, 10, 6, 8, 'M'], [2, 4, 3, 9, 7, 'M'], ['M', 4, 1, 10, 6, 7], [2, 5, 3, 9, 8, 'M']]",34.61179972,,313.81,0.439060949
27,457.6008219,627.2733271,"[7, 4, 6, 1, 9, 10, 3, 5, 8, 2]","[[7, 4, 3, 2, 'M'], [6, 1, 9, 10, 5, 8, 'M'], [6, 1, 9, 5, 8, 'M'], [7, 4, 10, 3, 2, 'M']]",33.35611844,,203.22,0.555901147
28,587.8950211,771.8159641,"[1, 8, 7, 3, 2, 6, 10, 4, 9, 5]","[[7, 3, 2, 9, 5, 'M'], [1, 8, 6, 10, 4, 'M'], ['M', 8, 3, 2, 4, 9, 5], [1, 7, 'M', 6, 10]]",35.79107881,,244.97,0.58330996
29,530.6880209,706.5113704,"[6, 8, 9, 7, 4, 3, 1, 10, 2, 5]","[[6, 'M', 9, 4, 3, 1, 10, 5], [8, 7, 2, 'M'], [6, 9, 1, 10, 'M'], [8, 7, 4, 3, 2, 5, 'M']]",35.82738614,,220.21,0.585048105
30,620.265485,703.7691731,"[8, 3, 7, 10, 5, 1, 6, 4, 2, 9]","[[3, 7, 10, 1, 2, 'M'], [8, 5, 6, 4, 9, 'M'], [8, 5, 6, 4, 9, 'M'], ['M', 3, 7, 10, 1, 2]]",34.44651914,,227.26,0.633608502
31,498.4723267,614.3769133,"[6, 7, 4, 5, 2, 3, 1, 8, 9, 10]","[[7, 5, 3, 'M', 1], [6, 4, 'M', 2, 8, 9, 10], [6, 5, 2, 8, 'M'], [7, 4, 3, 1, 9, 10, 'M']]",35.15483713,,269.21,0.459929899
32,550.1588673,606.9016233,"[3, 8, 4, 9, 10, 2, 6, 7, 5, 1]","[[3, 10, 'M', 5, 1], [8, 4, 9, 2, 6, 7, 'M'], ['M', 8, 4, 2, 7], [3, 'M', 9, 10, 6, 5, 1]]",36.08538651,,232.8,0.5768495
33,444.6392506,593.6299691,"[8, 9, 4, 7, 5, 1, 6, 2, 3, 10]","[[9, 4, 1, 2, 3, 'M'], [8, 7, 5, 'M', 6, 10], ['M', 4, 1, 2, 10], ['M', 8, 9, 7, 5, 6, 3]]",36.77806878,,258.3,0.419079625
34,574.0872554,692.623073,"[7, 2, 10, 3, 8, 4, 6, 1, 5, 9]","[[7, 10, 3, 6, 1, 'M'], [2, 'M', 8, 4, 5, 9], [2, 10, 8, 6, 1, 9, 'M'], ['M', 7, 3, 4, 5]]",35.47045064,,230.72,0.598109873
35,459.5358686,655.8795745,"[5, 1, 4, 9, 6, 2, 10, 3, 8, 7]","[[4, 'M', 2, 10, 8], [5, 1, 9, 6, 3, 7, 'M'], ['M', 5, 1, 2, 3, 8], [4, 9, 6, 10, 'M', 7]]",36.1076622,,247.95,0.460433849
36,481.9883746,866.4541585,"[5, 2, 6, 8, 10, 9, 1, 3, 4, 7]","[[5, 2, 3, 'M'], [6, 8, 10, 9, 1, 4, 7, 'M'], [6, 8, 10, 'M', 1, 3], [5, 2, 9, 4, 7, 'M']]",34.28318739,,295.57,0.386769442
37,522.0770878,623.5451271,"[10, 1, 3, 6, 4, 7, 9, 8, 5, 2]","[[3, 6, 4, 9, 2, 'M'], [10, 1, 7, 8, 5, 'M'], ['M', 3, 6, 9, 8, 2], [10, 1, 4, 7, 5, 'M']]",35.23233342,,281.66,0.460501128
38,433.949356,585.4461052,"[6, 4, 7, 9, 10, 2, 8, 5, 1, 3]","[[4, 9, 8, 1, 3, 'M'], [6, 7, 10, 2, 5, 'M'], [7, 10, 'M', 5, 3], [6, 4, 9, 2, 8, 1, 'M']]",34.57771635,,210.67,0.514528603
39,374.8461902,685.9865761,"[10, 1, 4, 3, 7, 9, 2, 8, 6, 5]","[[1, 4, 3, 7, 9, 'M'], [10, 2, 8, 'M', 6, 5], [1, 'M', 3, 7, 9, 6, 5], [10, 4, 2, 8, 'M']]",34.96293974,,205.4,0.452041917
40,399.9677558,618.5074345,"[4, 8, 2, 9, 7, 10, 5, 3, 6, 1]","[[4, 2, 3, 6, 1, 'M'], [8, 9, 7, 10, 5, 'M'], [2, 7, 10, 5, 1, 'M'], [4, 8, 9, 3, 6, 'M']]",33.41436768,,171.4,0.571465456
41,481.4206018,672.5133757,"[8, 2, 6, 3, 5, 1, 10, 7, 9, 4]","[[8, 3, 7, 4, 'M'], [2, 6, 5, 1, 10, 'M', 9], ['M', 6, 5, 1, 10, 9], ['M', 8, 2, 3, 7, 4]]",35.43627548,,288.5,0.400731919
42,466.660685,625.9533372,"[2, 8, 9, 7, 10, 6, 5, 3, 4, 1]","[[8, 9, 6, 5, 1, 'M'], [2, 'M', 7, 10, 3, 4], [2, 8, 'M', 7, 6, 5, 1], ['M', 9, 10, 3, 4]]",36.36939025,,304.87,0.346698769
43,594.3494017,692.8409429,"[3, 1, 5, 6, 2, 4, 8, 7, 9, 10]","[[5, 2, 7, 10, 'M'], [3, 1, 6, 4, 8, 9, 'M'], [1, 5, 2, 8, 7, 9, 'M'], [3, 6, 4, 'M', 10]]",35.91305709,,283.22,0.523478952
44,540.1932774,680.1856605,"[4, 6, 3, 1, 8, 9, 5, 2, 10, 7]","[[4, 1, 5, 10, 'M'], [6, 3, 8, 9, 2, 7, 'M'], ['M', 4, 1, 9, 2, 7], [6, 3, 8, 5, 10, 'M']]",35.61723065,,231.47,0.571505219
45,340.0870525,516.7997008,"[2, 3, 7, 4, 9, 8, 5, 10, 6, 1]","[[3, 4, 9, 8, 5, 1, 'M'], [2, 7, 10, 6, 'M'], [3, 7, 4, 9, 8, 5, 6, 1, 'M'], [2, 10, 'M']]",33.26537609,,161.43,0.525327416
46,473.1393022,554.7685522,"[2, 3, 6, 10, 9, 1, 8, 4, 5, 7]","[[3, 'M', 10, 9, 1, 5, 7], [2, 6, 8, 4, 'M'], [2, 6, 8, 4, 'M'], [3, 'M', 10, 9, 1, 5, 7]]",35.13570404,,290.68,0.385635481
47,405.1004312,523.0636191,"[8, 3, 9, 1, 5, 7, 2, 4, 6, 10]","[[3, 2, 4, 10, 'M'], [8, 9, 1, 5, 7, 6, 'M'], [8, 2, 'M', 4, 6], [3, 9, 1, 5, 7, 10, 'M']]",34.17499661,,188.75,0.534066159
48,526.2221418,712.0462746,"[7, 1, 5, 8, 10, 4, 2, 6, 3, 9]","[[1, 5, 8, 4, 2, 6, 3, 'M'], [7, 10, 9, 'M'], ['M', 10, 4, 6, 3, 9], [7, 1, 5, 8, 2, 'M']]",34.22557259,,284.24,0.45984789
49,517.4366344,623.2265354,"[4, 1, 6, 7, 8, 9, 5, 3, 2, 10]","[[4, 6, 'M', 9, 3, 2], [1, 7, 8, 5, 10, 'M'], [4, 'M', 6, 7, 9, 3, 2, 10], [1, 8, 5, 'M']]",35.05829525,,237.94,0.540156255
,,,,,,,,
AVERAGE,,,,,,,,0.494401551
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
