,final objective value,first objective value,final shared job order,final schedule,time,,gurobi,Gap
14,356.2648059,525.279352,"[9, 1, 4, 2, 10, 8, 7, 6, 3, 5]","[[9, 2, 10, 8, 6, 5, 'M'], [1, 4, 7, 3, 'M'], ['M', 9, 2, 7, 6, 3], ['M', 1, 4, 10, 8, 5]]",220.4,,200.03,0.438535615
15,490.8564979,649.4648348,"[8, 10, 3, 6, 7, 5, 1, 9, 4, 2]","[[8, 3, 7, 5, 4, 'M'], [10, 6, 1, 9, 'M', 2], ['M', 3, 6, 1, 9, 2], ['M', 8, 10, 7, 5, 4]]",218.4,,239.57,0.511934749
16,403.8980327,591.2699144,"[3, 6, 10, 1, 7, 9, 8, 5, 4, 2]","[[7, 9, 8, 4, 'M'], [3, 6, 10, 1, 5, 2, 'M'], ['M', 3, 7, 9, 8, 5], [6, 10, 1, 4, 2, 'M']]",214.0,,239.58,0.406830485
17,424.6673603,583.8013386,"[8, 9, 7, 4, 1, 3, 2, 5, 10, 6]","[[8, 7, 4, 'M', 3, 2, 10, 6], [9, 1, 5, 'M'], ['M', 9, 1, 3, 6], [8, 7, 4, 2, 5, 10, 'M']]",223.9,,245,0.423077865
18,470.1553495,562.7789136,"[8, 1, 4, 10, 6, 7, 9, 2, 5, 3]","[[1, 10, 9, 2, 'M'], [8, 4, 6, 7, 5, 3, 'M'], ['M', 4, 10, 6, 2], ['M', 8, 1, 7, 9, 5, 3]]",219.6,,305.07,0.351129365
19,366.8214568,572.2438017,"[5, 4, 10, 3, 9, 7, 2, 1, 8, 6]","[[5, 3, 9, 2, 1, 'M'], [4, 10, 7, 8, 6, 'M'], ['M', 10, 9, 7, 1, 6], ['M', 5, 4, 3, 2, 8]]",217.1,,147.71,0.597324537
20,381.9841706,518.9679976,"[2, 7, 4, 5, 9, 6, 3, 10, 1, 8]","[[7, 5, 9, 6, 10, 'M'], [2, 4, 3, 1, 8, 'M'], [2, 9, 3, 1, 8, 'M'], [7, 4, 5, 6, 10, 'M']]",211.1,,226.34,0.407462357
21,493.5918668,697.6666787,"[6, 7, 3, 2, 8, 4, 5, 9, 1, 10]","[[6, 3, 5, 9, 10, 'M'], [7, 2, 8, 4, 1, 'M'], ['M', 3, 8, 5, 1], [6, 7, 2, 4, 9, 10, 'M']]",215.5,,322.75,0.346119696
22,385.8440687,570.2149189,"[6, 9, 8, 2, 3, 7, 1, 5, 4, 10]","[[6, 8, 2, 1, 5, 4, 'M'], [9, 3, 7, 10, 'M'], [9, 8, 2, 7, 4, 10, 'M'], [6, 'M', 3, 1, 5]]",214.3,,207.31,0.462710414
23,431.993431,573.6019546,"[1, 9, 6, 8, 3, 7, 2, 4, 5, 10]","[[8, 3, 5, 10, 'M'], [1, 9, 6, 7, 2, 4, 'M'], [1, 'M', 6, 8, 3, 5, 10], ['M', 9, 7, 2, 4]]",219.3,,277.4,0.357860606
24,389.9355416,625.9345593,"[8, 1, 5, 2, 4, 10, 6, 9, 7, 3]","[[8, 2, 4, 9, 7, 3, 'M'], [1, 5, 10, 6, 'M'], ['M', 8, 2, 4, 6, 3], [1, 5, 10, 9, 7, 'M']]",212.9,,220.04,0.435701606
25,392.9990176,561.096369,"[1, 2, 5, 3, 9, 8, 6, 10, 4, 7]","[[2, 3, 9, 4, 'M'], [1, 5, 8, 6, 10, 7, 'M'], ['M', 1, 2, 3, 8, 6, 4, 7], ['M', 5, 9, 10]]",217.5,,250.39,0.362873725
26,532.5202757,683.7239765,"[2, 5, 4, 3, 1, 9, 10, 6, 7, 8]","[[5, 'M', 3, 9, 10], [2, 4, 1, 6, 7, 8, 'M'], [2, 1, 6, 7, 'M'], ['M', 5, 4, 3, 9, 10, 8]]",217.7,,313.81,0.410707884
27,430.7460588,567.3403358,"[7, 4, 6, 1, 9, 10, 3, 5, 8, 2]","[[4, 10, 3, 'M', 8, 2], [7, 6, 1, 9, 5, 'M'], [4, 'M', 6, 1, 9, 8, 2], [7, 10, 3, 5, 'M']]",219.1,,203.22,0.528213907
28,493.6506586,668.1899151,"[1, 8, 7, 3, 2, 6, 10, 4, 9, 5]","[[1, 7, 3, 2, 'M'], [8, 6, 10, 4, 9, 5, 'M'], ['M', 8, 6, 10, 4, 9], [1, 7, 3, 2, 5, 'M']]",213.7,,244.97,0.503758385
29,406.2842157,552.0096566,"[6, 8, 9, 7, 4, 3, 1, 10, 2, 5]","[[6, 9, 4, 3, 10, 5, 'M'], [8, 7, 1, 2, 'M'], ['M', 8, 9, 4, 1, 2, 5], [6, 7, 3, 10, 'M']]",214.9,,220.21,0.457990265
30,541.3380815,691.7719908,"[8, 3, 7, 10, 5, 1, 6, 4, 2, 9]","[[8, 3, 5, 6, 4, 2, 'M'], [7, 10, 1, 9, 'M'], ['M', 8, 3, 10, 5, 6, 4, 2], [7, 'M', 1, 9]]",217.0,,227.26,0.580188411
31,427.4548861,583.5482396,"[6, 7, 4, 5, 2, 3, 1, 8, 9, 10]","[[6, 7, 1, 9, 10, 'M'], [4, 5, 2, 3, 8, 'M'], [4, 5, 2, 3, 'M'], [6, 7, 1, 8, 9, 10, 'M']]",209.0,,269.21,0.370202544
32,471.338055,642.3376701,"[3, 8, 4, 9, 10, 2, 6, 7, 5, 1]","[[3, 8, 'M', 10, 6, 5], [4, 9, 2, 7, 1, 'M'], [4, 9, 2, 7, 5, 'M'], [3, 'M', 8, 10, 6, 1]]",219.1,,232.8,0.506086985
33,410.460402,519.7938601,"[8, 9, 4, 7, 5, 1, 6, 2, 3, 10]","[[9, 4, 1, 6, 10, 'M'], [8, 7, 5, 2, 3, 'M'], ['M', 9, 4, 1, 2, 10], [8, 'M', 7, 5, 6, 3]]",218.8,,258.3,0.370706654
34,483.7241798,677.4663179,"[7, 2, 10, 3, 8, 4, 6, 1, 5, 9]","[[2, 10, 4, 6, 9, 'M'], [7, 3, 8, 1, 5, 'M'], ['M', 7, 2, 10, 8, 1, 9], ['M', 3, 4, 6, 5]]",218.3,,230.72,0.523033973
35,396.2912532,541.1654188,"[5, 1, 4, 9, 6, 2, 10, 3, 8, 7]","[[1, 4, 2, 10, 3, 'M'], [5, 9, 6, 8, 7, 'M'], ['M', 5, 9, 2, 8, 7], [1, 4, 6, 10, 3, 'M']]",214.3,,247.95,0.374323814
36,444.6743401,661.7231181,"[5, 2, 6, 8, 10, 9, 1, 3, 4, 7]","[[5, 2, 1, 3, 7, 'M'], [6, 8, 10, 9, 4, 'M'], [6, 8, 10, 9, 1, 3, 'M'], ['M', 5, 2, 4, 7]]",213.0,,295.57,0.33531132
37,464.0511082,571.9909586,"[10, 1, 3, 6, 4, 7, 9, 8, 5, 2]","[[3, 6, 4, 9, 8, 5, 'M'], [10, 1, 7, 2, 'M'], [1, 9, 8, 5, 'M'], ['M', 10, 3, 6, 4, 7, 2]]",217.9,,281.66,0.393040993
38,347.5827759,542.1383161,"[6, 4, 7, 9, 10, 2, 8, 5, 1, 3]","[[4, 9, 10, 8, 3, 'M'], [6, 7, 2, 5, 1, 'M'], ['M', 7, 10, 8, 1, 3], ['M', 6, 4, 9, 2, 5]]",217.8,,210.67,0.393899771
39,321.3805883,566.8091123,"[10, 1, 4, 3, 7, 9, 2, 8, 6, 5]","[[1, 3, 7, 9, 8, 5, 'M'], [10, 4, 2, 6, 'M'], ['M', 1, 3, 7, 9, 6, 5], [10, 4, 2, 8, 'M']]",214.7,,205.4,0.36088237
40,375.8112362,534.8801244,"[4, 8, 2, 9, 7, 10, 5, 3, 6, 1]","[[4, 2, 7, 5, 6, 1, 'M'], [8, 9, 10, 3, 'M'], [4, 8, 2, 7, 6, 1, 'M'], ['M', 9, 10, 5, 3]]",210.8,,171.4,0.54391997
41,414.6765982,581.5938996,"[8, 2, 6, 3, 5, 1, 10, 7, 9, 4]","[[8, 3, 1, 9, 4, 'M'], [2, 6, 5, 10, 7, 'M'], ['M', 6, 3, 5, 1, 9, 4], [8, 2, 10, 7, 'M']]",215.3,,288.5,0.304277113
42,430.4230256,576.5416778,"[2, 8, 9, 7, 10, 6, 5, 3, 4, 1]","[[8, 9, 10, 6, 1, 'M'], [2, 7, 5, 3, 4, 'M'], [2, 'M', 7, 5, 3, 1], ['M', 8, 9, 10, 6, 4]]",220.3,,304.87,0.291696815
43,495.0235009,624.2229114,"[3, 1, 5, 6, 2, 4, 8, 7, 9, 10]","[[6, 2, 4, 8, 9, 10, 'M'], [3, 1, 5, 7, 'M'], [3, 1, 5, 8, 7, 10, 'M'], ['M', 6, 2, 4, 9]]",217.6,,283.22,0.427865547
44,503.3214,679.0359579,"[4, 6, 3, 1, 8, 9, 5, 2, 10, 7]","[[1, 'M', 8, 5, 10, 7], [4, 6, 3, 9, 2, 'M'], [1, 8, 9, 5, 10, 7, 'M'], [4, 6, 3, 2, 'M']]",216.9,,231.47,0.540114925
45,282.3210695,454.5756708,"[2, 3, 7, 4, 9, 8, 5, 10, 6, 1]","[[3, 4, 9, 8, 10, 1, 'M'], [2, 7, 5, 6, 'M'], [3, 7, 4, 9, 8, 1, 'M'], [2, 5, 10, 6, 'M']]",210.7,,161.43,0.428204206
46,443.6026728,608.277052,"[2, 3, 6, 10, 9, 1, 8, 4, 5, 7]","[[2, 3, 9, 4, 7, 'M'], [6, 10, 1, 8, 5, 'M'], [6, 9, 4, 7, 'M'], ['M', 2, 3, 10, 1, 8, 5]]",217.5,,290.68,0.344728926
47,379.1590941,467.8106672,"[8, 3, 9, 1, 5, 7, 2, 4, 6, 10]","[[3, 1, 4, 10, 'M'], [8, 9, 5, 7, 2, 6, 'M'], ['M', 3, 9, 5, 2, 4, 6], [8, 1, 7, 'M', 10]]",217.2,,188.75,0.50218786
48,398.3138909,546.5794907,"[7, 1, 5, 8, 10, 4, 2, 6, 3, 9]","[[1, 8, 4, 3, 9, 'M'], [7, 5, 10, 2, 6, 'M'], ['M', 5, 10, 4, 3, 9], [7, 1, 8, 2, 6, 'M']]",215.9,,284.24,0.286391947
49,444.4549674,666.6504531,"[4, 1, 6, 7, 8, 9, 5, 3, 2, 10]","[[4, 7, 9, 3, 'M'], [1, 6, 8, 5, 2, 10, 'M'], [4, 'M', 6, 8, 9, 10], [1, 7, 5, 3, 2, 'M']]",217.6,,237.94,0.464647675
,,,,,,,,
,422.3327649,,,,219.4,,,0.417835094
,,,,,,,,
,,,,,,,,0.286391947
,,,,,,,,0.599917727
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
