,final objective value,first objective value,final shared job order,final schedule,time
0,338.4891090203511,412.6517884157674,"[8, 6, 3, 2, 5, 9, 7, 4, 1]","[['M', 8, 6, 3, 2, 5, 9, 7, 4, 1], [6, 'M', 2, 5], [3, 'M', 4, 1], [8, 'M', 9], [7, 'M'], [6, 2, 'M', 7, 1], [8, 9, 'M'], ['M', 3, 5, 4], ['M'], [8, 6, 2, 5, 'M'], ['M', 3, 4, 1], ['M', 9, 7]]",66.5543897151947
1,627.7725876840157,901.3002368902837,"[1, 8, 10, 5, 6, 2, 3, 9, 4, 7]","[[8, 7, 'M'], [1, 6, 3, 9, 'M'], ['M', 10, 5, 2, 4], [8, 5, 3, 9, 'M'], [1, 10, 6, 'M', 2, 4, 7], [10, 6, 'M', 9], [1, 8, 5, 2, 3, 4, 7, 'M'], [1, 10, 5, 6, 9, 4, 'M', 7], [8, 2, 3, 'M']]",62.108147621154785
2,453.9259813633917,626.7864165471549,"[3, 1, 2, 7, 8, 4, 5, 9, 6]","[[3, 2, 'M'], [1, 7, 8, 4, 5, 9, 6, 'M'], ['M', 3, 1, 2, 7, 4, 6], [5, 9, 'M'], ['M', 8], ['M', 3, 1, 2, 7, 8, 4, 5, 9, 6], [3, 1, 2, 'M', 9], ['M'], [7, 'M', 6], ['M', 8, 4, 5], [1, 'M', 7, 4, 5, 6], ['M', 9], ['M'], [3, 'M', 2, 8]]",79.86129641532898
3,303.1186100783231,346.452205708202,"[7, 3, 4, 6, 2, 1, 5]","[[4, 'M'], [7, 3, 'M', 1, 5], [6, 2, 'M'], [7, 3, 4, 6, 2, 1, 5, 'M'], [7, 'M', 3, 4, 6, 2, 1, 5], [3, 'M'], ['M', 7, 4, 6, 5], ['M', 2, 1]]",46.35092520713806
4,366.0997466844763,507.0842427169894,"[8, 1, 7, 2, 4, 3, 5, 9, 6]","[[1, 4, 3, 'M', 5, 9], [8, 7, 2, 6, 'M'], ['M', 8, 1, 7, 2, 4, 3, 5, 9, 6], [8, 'M', 7, 5, 9], [6, 'M'], [1, 'M', 2, 4, 3], [8, 1, 'M', 4, 3], ['M', 7, 2, 5, 9, 6]]",58.47959899902344
5,386.8241219413429,534.0759462540161,"[5, 1, 7, 8, 10, 3, 4, 6, 9, 2]","[[1, 10, 9, 'M'], [5, 7, 8, 3, 4, 6, 2, 'M'], [5, 'M', 1, 7, 8, 10, 3, 4, 6, 9, 2], [1, 7, 8, 'M', 6], [5, 'M', 10, 9], [3, 4, 'M', 2]]",50.90939474105835
6,323.5777728070873,487.6390221477719,"[3, 5, 4, 2, 1]","[[2, 1, 'M'], [4, 'M'], ['M'], [3, 5, 'M'], [3, 2, 1, 'M'], [4, 'M'], [5, 'M'], ['M', 4, 2, 1], [3, 5, 'M'], ['M', 4, 2], [3, 'M'], ['M', 1], [5, 'M'], [4, 'M'], [5, 'M', 2], [3, 'M', 1]]",50.22603130340576
7,402.05525341162684,761.7674013881324,"[3, 1, 6, 5, 8, 2, 9, 7, 10, 4]","[[3, 5, 8, 7, 'M'], [6, 10, 4, 'M'], [1, 2, 9, 'M'], ['M', 4], ['M', 5, 8], [3, 6, 9, 7, 'M'], [1, 2, 10, 'M'], [6, 9, 4, 'M'], ['M'], [1, 2, 'M'], [3, 'M', 5, 8, 7, 10]]",57.07336950302124
8,667.2543102067042,772.0172021741082,"[4, 1, 6, 8, 3, 5, 7, 2]","[[4, 1, 'M', 3], [6, 8, 5, 7, 'M', 2], ['M', 4, 1, 6, 8, 3, 5, 7, 2], [4, 1, 6, 8, 3, 5, 7, 2, 'M'], [1, 6, 'M', 8, 3, 2], [4, 'M', 5, 7], ['M'], ['M', 4, 3, 2], ['M', 6, 8, 7], ['M', 1, 5]]",67.62587523460388
9,457.5686170657668,802.477788701683,"[7, 2, 9, 6, 5, 4, 3, 8, 1]","[[2, 6, 'M'], [7, 4, 3, 'M'], [9, 1, 'M'], [5, 8, 'M'], [2, 9, 4, 8, 'M'], [7, 6, 5, 3, 1, 'M'], [2, 'M', 8], ['M', 7, 9, 3], [6, 5, 'M', 1], ['M', 4], [7, 'M', 4, 3], [2, 9, 6, 5, 8, 1, 'M']]",63.64305353164673
