,final objective value,first objective value,final shared job order,final schedule,time
0,309.3909988418129,415.004328772411,"[8, 6, 3, 2, 5, 9, 7, 4, 1]","[[8, 6, 3, 2, 5, 9, 7, 4, 1, 'M'], [6, 'M'], ['M', 8, 3, 9, 7, 4, 1], [2, 'M'], ['M', 5], [9, 7, 'M'], [8, 6, 'M', 2], [3, 5, 'M', 4], ['M', 1], [8, 2, 'M', 7], [6, 'M', 5, 4, 1], ['M', 3, 9]]",106.95463347434998
1,631.4530517431677,944.7453256831351,"[1, 8, 10, 5, 6, 2, 3, 9, 4, 7]","[[8, 5, 2, 'M'], [10, 3, 4, 'M'], [1, 6, 9, 7, 'M'], [8, 6, 3, 'M', 4, 7], [1, 10, 5, 2, 9, 'M'], ['M', 10, 5, 3, 9, 7], [1, 8, 6, 2, 4, 'M'], [1, 10, 6, 2, 9, 4, 'M'], [8, 5, 3, 'M', 7]]",101.97317242622375
2,416.9746917551821,591.7734413212511,"[3, 1, 2, 7, 8, 4, 5, 9, 6]","[[3, 2, 7, 8, 4, 9, 'M'], [1, 'M', 5, 6], [3, 1, 4, 'M'], [7, 9, 6, 'M'], [2, 'M', 8, 5], ['M', 3, 1, 2, 7, 8, 4, 5, 9, 6], ['M'], [3, 7, 4, 5, 'M'], [2, 'M'], [1, 8, 'M', 9, 6], ['M', 7, 6], [3, 2, 'M', 8, 5], ['M', 1, 9], [4, 'M']]",129.23160815238953
3,268.6900776440083,364.5378923293051,"[7, 3, 4, 6, 2, 1, 5]","[[6, 2, 'M'], [7, 'M', 1], [3, 4, 'M', 5], [7, 3, 4, 6, 2, 1, 5, 'M'], ['M', 7, 3, 4, 6, 2, 1, 5], [7, 'M', 2], ['M', 4, 6, 5], [3, 'M', 1]]",74.68895816802979
4,348.40398009932943,506.72541265951645,"[8, 1, 7, 2, 4, 3, 5, 9, 6]","[[1, 7, 2, 5, 'M', 6], [8, 4, 3, 9, 'M'], ['M', 8, 1, 7, 2, 4, 3, 5, 9, 6], [8, 'M', 5, 6], ['M', 2, 9], ['M', 1, 7, 4, 3], [8, 1, 7, 'M', 4, 3, 9, 6], [2, 'M', 5]]",93.66031646728516
5,349.68951851191,444.0696350601484,"[5, 1, 7, 8, 10, 3, 4, 6, 9, 2]","[[1, 'M', 3, 6], [5, 7, 8, 10, 4, 9, 2, 'M'], ['M', 5, 1, 7, 8, 10, 3, 4, 6, 9, 2], [1, 7, 'M', 6], [10, 'M'], [5, 'M', 8, 3, 4, 9, 2]]",82.11028790473938
6,319.21103217511705,407.40738052132343,"[3, 5, 4, 2, 1]","[[4, 1, 'M'], ['M'], [3, 2, 'M'], [5, 'M'], [5, 1, 'M'], [3, 'M'], ['M', 4, 2], [4, 1, 'M'], [3, 5, 2, 'M'], [4, 1, 'M'], [3, 'M'], ['M', 2], ['M', 5], [4, 'M'], ['M', 5, 2], [3, 1, 'M']]",80.31923866271973
7,331.34670757511213,666.1216823859688,"[3, 1, 6, 5, 8, 2, 9, 7, 10, 4]","[[3, 5, 9, 10, 'M'], [1, 2, 'M', 4], [6, 8, 7, 'M'], [3, 1, 'M'], [6, 'M', 2, 7], [8, 9, 10, 'M'], [5, 4, 'M'], [6, 'M', 5, 7], [2, 'M'], [3, 1, 'M'], ['M', 8, 9, 10, 4]]",93.98242568969727
8,674.2317657985856,802.7569238746617,"[4, 1, 6, 8, 3, 5, 7, 2]","[[4, 1, 6, 7, 'M', 2], [8, 3, 5, 'M'], ['M', 4, 1, 6, 8, 3, 5, 7, 2], [4, 1, 6, 8, 3, 5, 7, 2, 'M'], ['M', 6, 8, 3, 2], [4, 'M', 1, 5, 7], [5, 'M'], ['M', 3, 7], [4, 'M', 2], ['M', 1, 6, 8]]",109.45432305335999
9,432.23577660844154,776.5077005387407,"[7, 2, 9, 6, 5, 4, 3, 8, 1]","[[6, 4, 'M'], [7, 1, 'M'], [2, 'M', 5, 3, 8], [9, 'M'], [7, 9, 4, 8, 1, 'M'], [2, 6, 5, 3, 'M'], [5, 'M', 3, 1], [7, 'M'], [6, 'M', 8], [2, 9, 4, 'M'], [2, 5, 4, 3, 'M'], [7, 9, 6, 8, 1, 'M']]",102.69873046875
10,611.3541235300619,966.2648234200525,"[9, 5, 10, 2, 7, 1, 6, 3, 8, 4]","[[5, 2, 1, 6, 3, 8, 'M'], [10, 7, 'M', 4], [9, 'M'], [5, 3, 'M'], [6, 8, 'M'], [10, 1, 'M'], [9, 'M', 2, 7, 4], ['M', 5, 10, 1, 3, 8], [9, 2, 7, 6, 'M', 4], [9, 5, 2, 6, 8, 'M'], [10, 7, 1, 3, 4, 'M']]",114.69607853889465
11,987.7941910105878,1341.536961723401,"[2, 1, 5, 4, 8, 9, 7, 10, 3, 6]","[[3, 6, 'M'], ['M'], [2, 4, 8, 10, 'M'], [1, 5, 9, 7, 'M'], [2, 1, 'M', 7, 6], [5, 4, 8, 9, 10, 3, 'M'], [2, 1, 'M', 4, 8, 7, 10], ['M', 5, 9, 3, 6], [2, 1, 8, 9, 'M', 3, 6], ['M', 5, 4, 7, 10], ['M', 2, 1, 5, 4, 8, 9, 7, 10, 3, 6]]",135.36997318267822
12,512.2605361575608,671.3519344558415,"[6, 1, 4, 2, 8, 9, 10, 7, 3, 5]","[[4, 10, 'M', 5], [6, 8, 9, 7, 'M'], [1, 'M', 2, 3], [1, 4, 7, 'M'], [9, 3, 'M'], [6, 2, 8, 10, 5, 'M'], [6, 2, 8, 9, 7, 3, 5, 'M'], [1, 4, 10, 'M']]",82.43766236305237
13,785.2617223194909,998.3150526172647,"[9, 1, 6, 2, 5, 8, 7, 3, 4]","[[6, 2, 8, 7, 3, 4, 'M'], [9, 1, 5, 'M'], [9, 'M', 2, 5, 3, 4], [1, 6, 8, 7, 'M'], ['M', 9, 1, 6, 2, 5, 8, 7, 3, 4], [9, 1, 6, 2, 5, 'M', 8, 7, 3, 4], ['M', 9, 1, 6, 2, 8, 7, 3], [5, 'M', 4]]",101.0410635471344
14,163.32818940680556,233.8325122812602,"[3, 2, 1, 5, 4]","[[1, 5, 'M'], ['M'], [3, 2, 4, 'M'], [3, 2, 5, 'M'], [1, 4, 'M'], ['M', 1, 5], ['M', 3, 2, 4]]",43.24676561355591
15,440.1594213062399,532.6516373335654,"[3, 6, 7, 1, 4, 5, 2]","[['M', 1, 4], [6, 7, 'M'], ['M', 5, 2], [3, 'M'], [3, 6, 7, 1, 4, 5, 2, 'M'], [3, 7, 5, 'M'], [6, 1, 4, 'M', 2], ['M'], [3, 6, 7, 1, 4, 5, 2, 'M']]",79.58672213554382
16,174.94977067696743,248.76954906390483,"[6, 3, 1, 5, 4, 2]","[[6, 'M'], [3, 'M', 4, 2], [1, 5, 'M'], [6, 3, 1, 5, 4, 2, 'M'], [6, 1, 'M', 4], ['M', 3, 5, 2]]",50.92166805267334
17,355.87914841913107,508.48245891312934,"[8, 2, 6, 4, 5, 3, 1, 7]","[[8, 2, 6, 4, 5, 3, 1, 7, 'M'], ['M', 6, 3, 1], [2, 'M', 7], [8, 4, 5, 'M'], [4, 'M'], [2, 'M'], [6, 'M', 1], [8, 'M', 5, 3, 7], [6, 'M', 3, 7], [8, 4, 'M', 1], [2, 5, 'M']]",94.7491364479065
18,307.4741083341558,547.81360512217,"[4, 6, 2, 3, 1, 8, 7, 5]","[[3, 7, 'M'], [6, 'M', 1, 5], [4, 2, 8, 'M'], [6, 3, 8, 'M', 5], ['M', 4, 2, 1, 7], [6, 'M', 1, 5], [2, 7, 'M'], [4, 'M'], [3, 8, 'M']]",74.87218189239502
19,319.57948851420605,461.7653992955953,"[2, 7, 3, 5, 4, 6, 1]","[[5, 'M'], [3, 'M'], [2, 4, 1, 'M'], [7, 6, 'M'], [3, 5, 6, 1, 'M'], ['M', 4], [2, 7, 'M'], [2, 6, 1, 'M'], [7, 'M'], [5, 4, 'M'], [3, 'M']]",67.04202365875244
20,791.5814104379383,952.0431831716321,"[7, 6, 2, 8, 1, 3, 10, 5, 4, 9]","[[6, 8, 3, 'M'], [9, 'M'], [7, 1, 10, 5, 'M'], [2, 4, 'M'], ['M', 7, 6, 2, 8, 1, 3, 10, 5, 4, 9], [7, 'M', 2, 8, 3, 5, 4], ['M', 6, 1, 10, 9], ['M', 2, 1, 5, 9], [7, 6, 'M', 8, 3, 10, 4], [6, 2, 1, 'M', 4], [8, 'M'], [7, 'M', 3, 10, 5, 9]]",136.56197261810303
21,161.39333027896612,206.4280750309842,"[2, 1, 4, 3, 5]","[['M', 2, 1, 4, 3, 5], [2, 'M', 4, 3], ['M'], [1, 'M', 5], [2, 4, 5, 'M'], ['M', 1, 3], ['M'], [2, 'M', 3], ['M'], ['M'], [1, 4, 'M', 5]]",63.61850357055664
22,173.23419236023076,287.828827745407,"[3, 2, 5, 4, 1]","[[3, 5, 1, 'M'], [2, 4, 'M'], [5, 'M', 4], [3, 2, 1, 'M'], [3, 'M'], ['M', 5, 1], [2, 4, 'M'], [5, 1, 'M'], [3, 'M'], [2, 4, 'M']]",56.95098257064819
23,794.4207211504338,1377.4569979853275,"[7, 3, 10, 1, 8, 5, 6, 4, 2, 9]","[[4, 'M', 9], [1, 8, 6, 2, 'M'], [7, 3, 10, 5, 'M'], [10, 5, 4, 9, 'M'], [8, 6, 'M'], [7, 3, 1, 'M', 2], ['M', 8, 4], ['M', 1, 5, 6, 9], [3, 10, 2, 'M'], [7, 'M'], [7, 10, 4, 'M'], [1, 'M'], [3, 8, 2, 9, 'M'], [5, 6, 'M'], [7, 10, 2, 'M'], [1, 8, 9, 'M'], [3, 5, 6, 4, 'M']]",141.6691074371338
24,798.4971790121118,1044.192541664458,"[1, 3, 6, 9, 8, 4, 7, 5, 2]","[[1, 6, 9, 8, 4, 2, 'M'], [3, 'M', 7, 5], [3, 'M', 4, 5, 2], ['M', 1, 6, 9, 8, 7], ['M', 1, 9, 8, 2], [4, 7, 5, 'M'], [3, 6, 'M'], [3, 'M', 7], [9, 'M', 8, 5, 2], [1, 6, 4, 'M'], ['M', 6, 8, 4], ['M', 7, 2], [3, 5, 'M'], [1, 9, 'M']]",125.56915616989136
25,345.10383033611834,386.46210089650833,"[9, 1, 2, 4, 6, 5, 7, 3, 8]","[[9, 1, 2, 4, 6, 5, 7, 3, 8, 'M'], [2, 5, 'M', 8], [7, 3, 'M'], [9, 1, 'M', 4, 6], ['M', 9, 1, 2, 4, 6, 5, 7, 3, 8], ['M', 9, 1, 2, 4, 6, 5, 7, 3, 8]]",90.76562166213989
26,341.61308409550736,430.67185233975533,"[4, 5, 1, 6, 3, 2]","[[1, 'M'], [4, 5, 6, 'M'], ['M'], [3, 2, 'M'], ['M', 4, 5, 1, 6, 3, 2], ['M', 5, 1, 2], [6, 'M'], [4, 'M', 3], [6, 3, 'M'], ['M'], [4, 1, 'M', 2], [5, 'M']]",76.81570172309875
27,455.48339199969587,609.0735569796632,"[8, 9, 4, 2, 7, 1, 3, 6, 5]","[[2, 7, 1, 3, 6, 'M'], [8, 9, 4, 5, 'M'], [9, 'M', 1, 6, 5], ['M', 4, 7], [8, 2, 'M', 3], ['M', 8, 9, 4, 2, 7, 1, 3, 6, 5], [2, 5, 'M'], [8, 9, 'M', 1, 6], [7, 'M', 3], [4, 'M']]",104.02483606338501
28,654.6874717777466,909.5696369822169,"[4, 2, 8, 7, 6, 1, 3, 5]","[[8, 7, 'M'], [6, 'M', 5], [4, 2, 1, 'M', 3], [8, 7, 6, 1, 'M', 5], [4, 2, 3, 'M'], [4, 'M', 8, 6, 1, 3, 5], [2, 7, 'M'], ['M'], [4, 'M', 8], ['M'], [2, 7, 6, 1, 3, 5, 'M'], ['M', 4, 2, 8, 7, 6, 1, 3, 5]]",110.72346711158752
29,546.675448833761,961.0219733036524,"[1, 5, 6, 3, 7, 2, 8, 4]","[[5, 7, 'M'], [1, 6, 2, 8, 4, 'M'], [3, 'M'], [1, 3, 2, 8, 'M'], ['M'], ['M', 6, 7, 4], [5, 'M'], [6, 'M'], [8, 'M'], [5, 3, 2, 'M'], [1, 'M', 7, 4], [5, 6, 'M'], ['M', 3, 2, 8, 4], [1, 'M'], [7, 'M'], [5, 6, 3, 2, 8, 4, 'M'], ['M', 7], [1, 'M']]",121.10167527198792
