,final objective value,first objective value,final shared job order,final schedule,time
0,297.40743956444567,400.0626653638042,"[8, 6, 3, 2, 5, 9, 7, 4, 1]","[[8, 6, 3, 2, 5, 9, 7, 4, 1, 'M'], [6, 'M'], [3, 'M', 9, 7, 1], [8, 'M', 4], [2, 5, 'M'], [2, 'M', 9, 4], ['M', 6, 7], ['M', 3], [8, 'M', 5, 1], ['M', 8, 6, 2, 5], ['M', 4], ['M', 3, 9, 7, 1]]",108.17184233665466
1,646.3026115795429,954.777435294608,"[1, 8, 10, 5, 6, 2, 3, 9, 4, 7]","[[10, 5, 6, 2, 9, 'M'], [1, 8, 7, 'M'], [3, 4, 'M'], [10, 3, 'M', 9, 4, 7], [1, 8, 5, 6, 'M', 2], ['M', 10, 5, 3, 9, 7], [1, 8, 6, 2, 4, 'M'], [1, 10, 6, 2, 9, 'M'], ['M', 8, 5, 3, 4, 7]]",102.29300546646118
2,421.60737856066015,674.7330831779537,"[3, 1, 2, 7, 8, 4, 5, 9, 6]","[[3, 2, 7, 4, 6, 'M'], [1, 'M', 8, 5, 9], ['M', 3, 8, 9, 6], [1, 2, 5, 'M'], ['M', 7, 4], ['M', 3, 1, 2, 7, 8, 4, 5, 9, 6], [7, 'M'], ['M', 4, 6], [2, 'M', 5], [3, 1, 'M', 8, 9], [7, 'M', 5], [2, 8, 'M', 6], ['M'], [3, 1, 'M', 4, 9]]",127.07452917098999
3,268.3649397172987,382.9522983899275,"[7, 3, 4, 6, 2, 1, 5]","[[1, 'M'], [7, 4, 'M'], [3, 6, 2, 5, 'M'], [7, 3, 4, 6, 2, 1, 5, 'M'], ['M', 7, 3, 4, 6, 2, 1, 5], [7, 'M', 2, 1], ['M', 3, 4, 6, 5], ['M']]",74.65735006332397
4,340.67326679047085,501.66514754802364,"[8, 1, 7, 2, 4, 3, 5, 9, 6]","[[1, 4, 3, 'M'], [8, 7, 2, 'M', 5, 9, 6], ['M', 8, 1, 7, 2, 4, 3, 5, 9, 6], [8, 'M', 2], ['M', 9], ['M', 1, 7, 4, 3, 5, 6], [8, 1, 'M', 2, 3, 9], ['M', 7, 4, 5, 6]]",94.68965339660645
5,387.57928996385215,453.14368735867146,"[5, 1, 7, 8, 10, 3, 4, 6, 9, 2]","[[7, 8, 10, 4, 'M', 6, 2], [5, 1, 3, 9, 'M'], [5, 'M', 1, 7, 8, 10, 3, 4, 6, 9, 2], [1, 'M', 6, 9], [7, 10, 'M'], [5, 'M', 8, 3, 4, 2]]",81.69564652442932
6,285.5291219557414,482.24064201794715,"[3, 5, 4, 2, 1]","[[2, 1, 'M'], [4, 'M'], ['M'], [3, 5, 'M'], [3, 4, 1, 'M'], ['M'], ['M', 5, 2], [4, 1, 'M'], ['M', 3, 5, 2], ['M', 2], ['M'], [3, 1, 'M'], [5, 4, 'M'], [3, 2, 'M'], ['M', 5], ['M', 4, 1]]",78.13757038116455
7,423.7917749097521,695.9979154244955,"[3, 1, 6, 5, 8, 2, 9, 7, 10, 4]","[[3, 5, 10, 'M'], [6, 9, 7, 'M'], [1, 8, 2, 4, 'M'], [3, 2, 4, 'M'], [1, 6, 'M', 7], [5, 9, 'M'], [8, 10, 'M'], ['M', 8, 2, 10], [3, 1, 'M'], ['M', 5, 9, 7, 4], [6, 'M']]",91.00910806655884
8,692.0346158903063,785.2007116183934,"[4, 1, 6, 8, 3, 5, 7, 2]","[[4, 1, 6, 3, 'M', 2], [8, 5, 7, 'M'], [4, 1, 6, 8, 3, 5, 7, 2, 'M'], ['M', 4, 1, 6, 8, 3, 5, 7, 2], ['M', 6, 8, 3], ['M', 4, 1, 5, 7, 2], ['M', 7], ['M', 3, 2], [4, 'M'], ['M', 1, 6, 8, 5]]",111.73986482620239
9,497.5317450726512,831.4946261773159,"[7, 2, 9, 6, 5, 4, 3, 8, 1]","[[5, 'M'], [7, 9, 'M'], [2, 'M', 3], [6, 4, 8, 'M', 1], [7, 2, 9, 4, 8, 1, 'M'], [6, 5, 3, 'M'], [7, 2, 5, 4, 'M'], [6, 'M', 3], ['M', 8, 1], [9, 'M'], [7, 2, 5, 4, 3, 'M'], [9, 6, 8, 1, 'M']]",103.15081596374512
10,548.3561439620399,1016.162279487183,"[9, 5, 10, 2, 7, 1, 6, 3, 8, 4]","[[9, 10, 1, 'M'], [5, 7, 3, 8, 4, 'M'], [2, 'M', 6], [5, 2, 1, 6, 'M'], [10, 'M'], [3, 8, 'M'], [9, 7, 4, 'M'], [9, 5, 2, 1, 3, 'M'], [10, 7, 'M', 6, 8, 4], ['M', 5, 10, 1, 6, 4], [9, 2, 7, 3, 8, 'M']]",114.34751772880554
11,1097.471531854261,1212.266633157162,"[2, 1, 5, 4, 8, 9, 7, 10, 3, 6]","[[1, 9, 6, 'M'], [4, 'M'], [2, 5, 'M', 3], [8, 7, 10, 'M'], [2, 1, 4, 'M', 9, 10, 6], [5, 8, 7, 'M', 3], [2, 'M', 1, 5, 8, 9, 10, 3, 6], [4, 'M', 7], [2, 1, 8, 9, 7, 3, 'M', 6], [5, 4, 'M', 10], [2, 1, 5, 4, 8, 9, 7, 10, 3, 6, 'M']]",138.3397445678711
