weight_L,weight_H
1.657763957977295,2.4049458503723145
1.8145880699157715,1.6148018836975098
1.467391014099121,2.5289793014526367
1.1986162662506104,1.6951251029968262
1.7759451866149902,2.357717990875244
1.5404181480407715,1.8952980041503906
1.727226972579956,2.03171706199646
2.079538106918335,2.1423981189727783
1.4036829471588135,1.8842999935150146
1.6506438255310059,1.8182849884033203
1.3679909706115723,4.107007026672363
1.4748308658599854,3.85733699798584
2.7304680347442627,1.9618220329284668
1.2628288269042969,1.7623329162597656
4.227685928344727,2.3765900135040283
2.0416462421417236,2.2963809967041016
2.484847068786621,2.0371580123901367
1.400136947631836,1.6390249729156494
1.6797370910644531,1.8350131511688232
1.3357501029968262,1.784897804260254
2.351491928100586,2.0043787956237793
1.6518678665161133,1.817234754562378
1.0971519947052002,2.144307851791382
2.241528034210205,3.269979953765869
1.7726080417633057,2.0765748023986816
1.731848955154419,2.206852912902832
1.8820369243621826,2.1016979217529297
2.091231107711792,2.078572988510132
1.142881155014038,2.3824656009674072
1.2161469459533691,1.7640352249145508
