benchmark,init_prod_time_L,init_prod_time_H,prod_discount_L,prod_discount_H,weight_L,weight_H,due_time_L,due_time_H,maint_len_L,maint_len_H
125.99100992081652,133.85019870080754,7678.079880532962,5907.146435887008,97.00547454925582,1349.3495054945115,4232.901420076591,7219.917712154093,357.6865975316436,0.0,0.0
1016.0154294247212,2179.210395940533,0.0,2036.2489866046112,0.0,2556.106680953004,853.6690211539726,9553.02991275051,0.0,382.6793211554446,417.5447897915087
4371.6567805094255,177.7808122454741,3955.97813681346,1616.2102931047716,2682.747617812033,0.0,4223.5539802083695,8374.900889247865,33.941858245866065,1363.353828500718,3538.735472030938
276.7157334058904,846.3940616565129,147.18181449219668,798.5153275183931,6183.1607088727815,1017.8737742396332,3323.3937788911776,10932.51150637942,0.0,14.0996002629573,0.0
2241.791610397453,1350.897581845655,6234.792494505717,7577.367770737191,1110.4226932897943,223.24112543277624,2702.7653894786063,14382.433525190892,0.0,181.29811363622647,400.6312746990745
0.0,4214.559606785769,239.8252988239194,1813.6399310408888,1717.068796985942,4486.041022042231,0.0,8652.975658014497,0.0,54.06082129915919,0.0
1264.7852998307778,2478.943359500332,263.44903717385364,2223.194390535464,1091.6937061959975,1847.1504261800487,1564.1701638466636,8884.927337701873,0.0,4411.279881851287,95.63341981965954
2331.15101570721,0.0,3786.773021990981,2586.825103930267,9.400931365311967,0.0,457.7820901688525,12739.588353616728,0.0,5436.97425924294,2860.4522538990477
2072.0002386025867,791.1444184996922,1953.74504555938,133.58089407178534,1831.0226363254517,481.3146630733612,52.204758767110086,10075.678494350712,0.0,2927.270355732485,299.1954636899036
640.0018275344346,3157.5362319937803,740.484670620974,477.3910170848137,1792.599137527155,2286.8176499331566,3752.5305237730686,11072.871819016076,0.0,299.21082208827687,14.484616597113762
61.96624481529501,1102.894965482837,1692.2611404286274,1935.9303218544487,1220.8204313221322,413.2544481904226,2832.1495545766293,10201.958609019042,0.0,1314.8198144445698,500.25965060128266
513.2882150257306,1306.961414946217,9533.887497857882,1160.5984166830187,322.5741491375408,202.0724345261383,4894.463338096242,10899.000564613412,0.0,2983.7345315310527,204.07713523541747
5771.06102406268,916.529815074218,3512.61904597684,0.0,524.7134138085131,2835.8225881104395,0.0,7497.119831414644,322.19349370883816,0.0,1586.0773748133493
1215.1085811810303,3219.876735561368,355.2693360996729,1277.612565004466,166.94169580630182,0.0,494.9389894927189,9820.268874958638,0.0,5808.32092386457,66.58403188847072
1296.695688266141,1361.7208552504094,309.50354165834995,5000.086245335535,3606.32073579392,6029.654829339433,1799.0208888032375,6226.403957725649,0.0,22.15739809313538,2627.309556814795
262.52984881013623,1444.094428125244,6104.232415136784,1938.8495904967635,100.577962606098,182.06297291378223,1813.2914658416005,6174.988413609612,0.0,1433.6957329043848,2360.2137265420097
2160.1982343608715,214.7568203205027,4551.843629155061,335.0237620094952,887.8721871277979,21.51928654666426,370.57892279564345,10702.593966447965,0.0,8507.174690962924,47.88685427437185
1062.9389256136712,55.56594455419035,4809.559599859846,2012.5073298139591,70.92395347005123,1636.6918280093023,15.672137117514964,6643.357706447763,0.0,123.31546380920383,3440.991560082426
4067.931304007112,2057.4540999589785,121.525430080512,2099.2936222163903,1805.1134244772595,3662.860027648694,633.1162089854653,12064.118570720631,67.00352812031403,295.54399953740153,836.3079261678896
2954.019040144038,1607.4892665693746,3884.790070879033,224.79535871263616,3957.1810135611854,720.8887056946539,455.24903652295,6401.638474957243,0.0,431.51526880554206,3888.730422361536
1979.608620096222,2334.958395868194,34.6571969449072,2930.8645808115325,60.751425561800815,5134.405097049848,804.5407907816746,8498.703434570229,0.0,1347.3920181212145,4433.088997936935
1500.379756837361,3193.7214671410634,2900.2766753172955,40.81582177553007,1239.1737194764223,2084.923738592208,670.7897166065716,7196.832284185271,0.0,582.9342226505514,2101.974106108332
11.567552971368562,365.79801539854185,0.0,1865.0588731760015,1987.846401336975,241.75801130433456,43.159831886794734,7169.023926606498,0.0,907.4562471777105,525.809268325574
80.99752220641952,975.6996265618844,0.0,1100.9764427110083,2173.3466808541343,7678.335827516479,2398.2691883942525,6627.52423648511,0.0,151.87080081181813,3191.599147512753
1691.6076544593204,513.1285816642771,1224.867309407553,601.9578091808581,1426.228043559705,1878.168495961865,3710.818606961272,5424.789817173701,0.0,326.23795469525817,0.0
526.4496284030524,1937.1653890051025,1198.2247981729972,3044.0090291187844,1115.2813749341274,1905.211597004513,0.0,8019.14051841904,0.0,823.7480034004533,7962.806919238686
1336.6080178854877,2477.368353584996,10262.992503814734,33.065621527454574,2092.1755973867166,2165.840639542869,3199.478399941365,10150.442082565662,0.0,8.549271286808885,45.87125457485819
67.55393073143469,471.7318282592006,328.00652110983333,1369.9893673440904,3465.401949864181,5046.884036441888,4758.73203654211,7468.355123294839,0.0,5358.887849777273,2595.487879415797
1840.7334492335683,274.39961045366147,4719.276077453311,0.0,743.8773096677696,0.0,1124.7594796700632,6349.2463648711055,0.0,333.3091867869565,3219.0693273738752
991.6160607422348,0.0,1617.3013081336114,1506.9886595911785,896.6701124080982,721.1517456073657,1632.5230577452896,10028.329415315702,0.0,2357.248856893301,1521.8793694621927
