benchmark
20593.698897960207
26215.36520240708
6242.209053285177
20950.009421040384
20324.09386099333
6357.226890893966
17362.689831112264
22096.17017449934
5370.025416701756
7891.037096877186
33233.40820331699
13545.20911351109
30038.607818916294
17549.801438031947
15127.071489582917
6985.732447797184
6989.920559935501
17432.28984151246
12478.52475156892
22165.793802360135
2073.303945945659
20064.11283138169
6795.426750320905
23056.958369377517
11893.03068534901
32852.657804206574
17531.34588797319
12785.124532943988
11761.182842958942
9221.548062765865
