benchmark
433.54208397865295
264.40692710876465
276.8819420337677
259.290833234787
483.21170687675476
437.7510828971863
270.78193521499634
261.7801580429077
414.6713500022888
358.9111080169678
637.3358762264252
376.99521827697754
518.1351628303528
498.33336877822876
649.0512940883636
365.66454672813416
358.9861969947815
405.6659998893738
281.378231048584
459.6129548549652
444.9993758201599
414.683562040329
244.73903608322144
363.98532700538635
273.280720949173
394.31483483314514
406.42151069641113
308.01479291915894
347.60057520866394
267.79079604148865
