weight_L,weight_H
0.3949761390686035,0.3091709613800049
0.41518115997314453,0.3186159133911133
0.24721717834472656,0.3992319107055664
0.5337388515472412,0.47493720054626465
0.3327598571777344,0.5056090354919434
0.3630349636077881,0.37865686416625977
0.33514976501464844,0.3120899200439453
0.27083587646484375,0.3867499828338623
0.3492591381072998,0.38247108459472656
0.48079586029052734,0.3045687675476074
0.34996509552001953,0.37915802001953125
0.3883781433105469,0.3827807903289795
0.2544269561767578,0.38261914253234863
0.3027958869934082,0.3489999771118164
0.2941927909851074,0.36975717544555664
0.26064395904541016,0.4741859436035156
0.24741029739379883,0.3615429401397705
0.28699707984924316,0.30769920349121094
0.24087190628051758,0.39345622062683105
0.28679966926574707,0.41012096405029297
0.2925729751586914,0.40497612953186035
0.2494349479675293,0.3637239933013916
0.4055452346801758,0.3459010124206543
0.3971109390258789,0.37471604347229004
0.3971221446990967,0.3706812858581543
0.3438222408294678,0.30547499656677246
0.303908109664917,0.3469231128692627
0.2614750862121582,0.3546130657196045
0.3055260181427002,0.31148600578308105
0.24733901023864746,0.3105018138885498
