prod_discount_L,prod_discount_H
0.34705400466918945,0.4521770477294922
0.39809203147888184,0.2846488952636719
0.3805820941925049,0.26308727264404297
0.25310611724853516,0.3579239845275879
0.39264392852783203,0.36354804039001465
0.3140988349914551,0.34078502655029297
0.45487427711486816,0.30503296852111816
0.2979469299316406,0.3446469306945801
0.2892789840698242,0.4362671375274658
0.4096949100494385,0.42237114906311035
0.28966188430786133,0.3136768341064453
0.3665769100189209,0.2613809108734131
0.3267498016357422,0.3705317974090576
0.4465041160583496,0.3615138530731201
0.3093910217285156,0.40623927116394043
0.4159691333770752,0.3676161766052246
0.48110222816467285,0.3123650550842285
0.28908705711364746,0.29398107528686523
0.39731597900390625,0.4530520439147949
0.7315032482147217,0.37030482292175293
0.3388211727142334,0.32803797721862793
0.45165491104125977,0.35833120346069336
0.26656103134155273,0.3476710319519043
0.36180973052978516,0.29156494140625
0.6783039569854736,0.39601922035217285
0.35637497901916504,0.30121684074401855
0.4010651111602783,0.28874707221984863
0.3572659492492676,0.3572258949279785
0.43618202209472656,0.35751867294311523
0.34037113189697266,0.4180879592895508
