prod_discount_L,prod_discount_H
2428.321521370953,1730.138966520214
2163.211677279328,1873.5077401180786
3025.7141336877944,0.0
154.78533936881703,320.49054481490896
391.2505401638166,2121.0397268857723
458.16803073280875,294.84193031311355
4904.8222090814725,612.8719208249871
305.1121138965732,2144.4457096160995
372.5642368886982,2627.942501067057
2635.1876709770377,965.8619413976455
4363.988398311991,912.9578344172737
3289.679968452888,0.0
94.0922741929283,563.8167488236485
4568.471740586972,666.2895357600491
0.0,3429.0806721907625
5177.58657502415,5720.661204266823
165.52235971290668,918.6907613954882
0.0,445.07082727764623
3167.5110033417886,3340.545133216445
5669.962956398938,4777.527056245116
508.6014783978847,0.0
1120.7593514314656,2175.7209310019684
30.259836544904378,3503.7734098802903
0.0,77.53774898510119
1440.5802239780187,255.45775370314473
302.65631396864757,3994.3349552038853
1448.8209454935882,78.60641312828015
732.5365112261195,1777.677441092178
1179.9228125059587,1503.5024119687496
3076.087562407777,1534.921739986236
