benchmark
2960.8902392854507
4117.753568106844
4447.5276352628625
4817.660980752006
6121.1530082776035
4660.78997859386
3554.7879536264268
6935.165345858366
4514.2617086744685
5755.5111070406
2702.051680626459
4809.189604999196
8423.312875302969
3940.6657507622695
3798.3497333932787
5585.012476253261
5740.66634438893
2215.6959074619663
4535.613576697924
3913.0903502437
857.8982587352241
2796.028459987323
3940.303041039022
6323.515401584883
7310.62079213327
7302.31979963161
4889.764331446459
4853.546414527298
4994.488191759163
3632.2125533753106
