benchmark
12.259439945220947
10.787846326828003
12.288130283355713
9.115273475646973
10.770079135894775
8.825480222702026
9.834463834762573
9.722246408462524
11.12233829498291
19.295180082321167
7.531149387359619
12.291521787643433
12.786701440811157
11.576698780059814
13.236766338348389
11.288130760192871
13.636961460113525
15.414499044418335
14.86770248413086
10.86093544960022
14.58423399925232
11.248186349868774
7.2565648555755615
10.004138231277466
14.327632427215576
14.484468221664429
8.808491230010986
8.930257081985474
9.65406608581543
8.511044979095459
