,final objective value,first objective value,final shared job order,final schedule,time
0,799.0394689910095,799.0394689910095,"[8, 9, 1, 2, 10, 5, 3, 4, 7, 6]","[[8, 9, 10, 3, 4, 'M'], ['M', 1, 2, 5, 7, 6], [8, 9, 5, 'M', 7], [1, 2, 10, 3, 4, 6, 'M']]",0.015644073486328125
1,805.2631807908729,805.2631807908729,"[6, 4, 7, 8, 1, 5, 2, 3, 10, 9]","[[6, 4, 8, 2, 3, 'M'], [7, 1, 5, 10, 9, 'M'], [6, 5, 2, 'M', 3, 10, 9], [4, 7, 8, 1, 'M']]",0.015605449676513672
2,759.5872528099638,759.5872528099638,"[4, 6, 8, 9, 1, 7, 5, 2, 3, 10]","[[4, 'M', 5, 3, 10], [6, 8, 9, 1, 7, 2, 'M'], [4, 'M', 9, 1, 2, 3], [6, 8, 'M', 7, 5, 10]]",0.015625715255737305
3,656.8257732712293,656.8257732712293,"[3, 8, 2, 5, 1, 4, 6, 7, 9, 10]","[[2, 1, 6, 9, 'M'], [3, 8, 5, 'M', 4, 7, 10], [8, 4, 'M', 9], [3, 2, 5, 1, 'M', 6, 7, 10]]",0.01563239097595215
4,567.7581805294541,567.7581805294541,"[1, 6, 10, 2, 8, 4, 3, 9, 5, 7]","[[2, 8, 3, 5, 'M'], [1, 6, 10, 4, 'M', 9, 7], ['M', 6, 10, 7], ['M', 1, 2, 8, 4, 3, 9, 5]]",0.01562666893005371
5,616.4874388046425,616.4874388046425,"[5, 10, 4, 3, 1, 2, 8, 9, 7, 6]","[[10, 1, 2, 'M', 8, 7, 6], [5, 4, 3, 9, 'M'], ['M', 4, 9], ['M', 5, 10, 3, 1, 2, 8, 7, 6]]",0.015625715255737305
6,657.015340089768,657.015340089768,"[4, 10, 9, 6, 8, 7, 5, 1, 3, 2]","[['M', 4, 9, 6, 1, 3, 2], [10, 8, 7, 5, 'M'], [10, 8, 7, 'M', 3], [4, 'M', 9, 6, 5, 1, 2]]",0.015623092651367188
7,638.6339251604177,638.6339251604177,"[10, 6, 2, 8, 7, 9, 5, 4, 1, 3]","[['M', 10, 6, 8, 7, 1, 3], [2, 9, 5, 4, 'M'], ['M', 2, 8, 7, 5, 1], [10, 6, 9, 4, 'M', 3]]",0.02012920379638672
8,588.3281663531495,588.3281663531495,"[5, 4, 2, 9, 8, 3, 10, 1, 6, 7]","[[4, 'M', 9, 3, 10, 7], [5, 2, 8, 'M', 1, 6], [5, 9, 3, 10, 1, 6, 'M'], [4, 2, 'M', 8, 7]]",0.015645742416381836
9,509.2052703979277,509.2052703979277,"[9, 1, 6, 4, 3, 7, 5, 2, 10, 8]","[[6, 4, 7, 2, 8, 'M'], [9, 1, 3, 5, 10, 'M'], ['M', 6, 4, 3, 5, 8], [9, 1, 7, 2, 10, 'M']]",0.01562666893005371
10,704.6456130813264,704.6456130813264,"[1, 9, 6, 3, 5, 4, 8, 7, 10, 2]","[[1, 3, 4, 'M'], [9, 6, 5, 8, 7, 10, 2, 'M'], [1, 'M', 3, 4, 8, 2], [9, 'M', 6, 5, 7, 10]]",0.0156252384185791
11,574.3494916753363,574.3494916753363,"[7, 1, 8, 3, 10, 9, 4, 6, 2, 5]","[[1, 'M', 10, 4, 2], [7, 8, 3, 9, 6, 5, 'M'], ['M', 7, 8, 3, 9, 4, 6, 5], [1, 10, 'M', 2]]",0.015624761581420898
12,595.3298966480392,595.3298966480392,"[3, 1, 5, 7, 4, 8, 9, 6, 2, 10]","[[1, 5, 7, 'M', 6, 2, 10], [3, 'M', 4, 8, 9], [1, 5, 'M', 4, 9, 2], ['M', 3, 7, 8, 6, 10]]",0.01562786102294922
