,final objective value,first objective value,final shared job order,final schedule,time
0,786.7064309869696,786.7064309869696,"[8, 9, 1, 2, 10, 5, 3, 4, 7, 6]","[['M', 10, 5, 3, 4, 7, 6], [8, 9, 1, 2, 'M'], ['M', 8, 1, 10, 4, 7], [9, 2, 5, 3, 6, 'M']]",0.015774965286254883
1,633.3991092586712,633.3991092586712,"[6, 4, 7, 8, 1, 5, 2, 3, 10, 9]","[[6, 7, 'M', 2, 10, 9], [4, 8, 1, 5, 'M', 3], [6, 7, 'M', 2, 3, 10, 9], [4, 8, 1, 5, 'M']]",0.015516996383666992
2,752.6650514119842,752.6650514119842,"[4, 6, 8, 9, 1, 7, 5, 2, 3, 10]","[[4, 8, 1, 'M', 5, 3], [6, 9, 7, 'M', 2, 10], [6, 'M', 7, 5, 2], [4, 8, 9, 1, 'M', 3, 10]]",0.018619775772094727
3,685.0327372790442,685.0327372790442,"[3, 8, 2, 5, 1, 4, 6, 7, 9, 10]","[[8, 5, 1, 4, 'M', 7, 10], [3, 2, 'M', 6, 9], [3, 'M', 2, 10], ['M', 8, 5, 1, 4, 6, 7, 9]]",0.015613079071044922
4,540.6971965373444,540.6971965373444,"[1, 6, 10, 2, 8, 4, 3, 9, 5, 7]","[[6, 2, 3, 5, 'M', 7], [1, 10, 8, 4, 9, 'M'], ['M', 6, 2, 4, 9, 5, 7], [1, 10, 8, 'M', 3]]",0.015654563903808594
5,546.2958113147913,546.2958113147913,"[5, 10, 4, 3, 1, 2, 8, 9, 7, 6]","[[5, 4, 3, 'M', 9, 7], [10, 1, 2, 8, 'M', 6], [1, 8, 'M', 6], ['M', 5, 10, 4, 3, 2, 9, 7]]",0.031222820281982422
6,640.8099089709665,640.8099089709665,"[4, 10, 9, 6, 8, 7, 5, 1, 3, 2]","[[4, 9, 5, 1, 3, 'M'], [10, 'M', 6, 8, 7, 2], ['M', 10, 9, 6, 8, 7, 3], [4, 'M', 5, 1, 2]]",0.03128767013549805
7,556.6204933300079,556.6204933300079,"[10, 6, 2, 8, 7, 9, 5, 4, 1, 3]","[[6, 'M', 2, 8, 9, 5, 1], [10, 7, 4, 3, 'M'], [10, 2, 8, 'M', 9, 1], ['M', 6, 7, 5, 4, 3]]",0.015639066696166992
8,531.6697011331001,531.6697011331001,"[5, 4, 2, 9, 8, 3, 10, 1, 6, 7]","[[5, 4, 8, 'M', 6], [2, 9, 3, 10, 'M', 1, 7], [5, 'M', 8, 3, 6, 7], [4, 2, 9, 10, 1, 'M']]",0.03124690055847168
9,642.9807590271447,642.9807590271447,"[9, 1, 6, 4, 3, 7, 5, 2, 10, 8]","[[7, 5, 'M', 10, 8], [9, 1, 6, 4, 3, 2, 'M'], [9, 6, 4, 3, 8, 'M'], [1, 7, 'M', 5, 2, 10]]",0.01556849479675293
