,final objective value,first objective value,final shared job order,final schedule,time
0,665.5227299801227,665.5227299801227,"[8, 9, 1, 2, 10, 5, 3, 4, 7, 6]","[[8, 10, 3, 4, 'M', 6], [9, 1, 2, 'M', 5, 7], [8, 1, 'M', 10, 3, 4, 7, 6], [9, 2, 'M', 5]]",0.015616655349731445
1,559.5792577692445,559.5792577692445,"[6, 4, 7, 8, 1, 5, 2, 3, 10, 9]","[[6, 4, 1, 'M', 3, 9], [7, 8, 5, 2, 10, 'M'], [7, 8, 1, 5, 'M', 3, 9], [6, 4, 2, 10, 'M']]",0.03125715255737305
2,689.4503249063046,689.4503249063046,"[4, 6, 8, 9, 1, 7, 5, 2, 3, 10]","[[4, 9, 'M', 5, 2], [6, 8, 1, 7, 3, 'M', 10], [4, 8, 9, 5, 'M'], [6, 'M', 1, 7, 2, 3, 10]]",0.01813340187072754
3,604.4618480626485,604.4618480626485,"[3, 8, 2, 5, 1, 4, 6, 7, 9, 10]","[[2, 5, 6, 7, 'M'], [3, 8, 1, 4, 'M', 9, 10], ['M', 2, 1, 6, 9, 10], ['M', 3, 8, 5, 4, 7]]",0.015646696090698242
4,581.855391784942,581.855391784942,"[1, 6, 10, 2, 8, 4, 3, 9, 5, 7]","[[1, 'M', 8, 3, 5, 7], [6, 10, 2, 4, 9, 'M'], [6, 10, 2, 4, 3, 9, 5, 'M', 7], [1, 8, 'M']]",0.03122854232788086
5,524.7588636080279,524.7588636080279,"[5, 10, 4, 3, 1, 2, 8, 9, 7, 6]","[[5, 8, 9, 'M', 6], [10, 4, 3, 1, 2, 'M', 7], [5, 'M', 4, 8, 6], ['M', 10, 3, 1, 2, 9, 7]]",0.015613555908203125
6,640.0149246345331,640.0149246345331,"[4, 10, 9, 6, 8, 7, 5, 1, 3, 2]","[[4, 10, 'M', 7, 2], [9, 6, 8, 'M', 5, 1, 3], [4, 10, 5, 1, 'M', 2], ['M', 9, 6, 8, 7, 3]]",0.03128242492675781
7,643.3335782468492,643.3335782468492,"[10, 6, 2, 8, 7, 9, 5, 4, 1, 3]","[[10, 'M', 8, 7, 9, 5, 3], [6, 2, 'M', 4, 1], [10, 2, 8, 'M', 3], [6, 7, 9, 5, 4, 1, 'M']]",0.015619277954101562
8,508.69902472752483,508.69902472752483,"[5, 4, 2, 9, 8, 3, 10, 1, 6, 7]","[[5, 2, 8, 10, 6, 'M', 7], [4, 9, 3, 1, 'M'], [5, 2, 9, 8, 3, 6, 'M'], [4, 10, 'M', 1, 7]]",0.031250953674316406
9,682.2920413012937,682.2920413012937,"[9, 1, 6, 4, 3, 7, 5, 2, 10, 8]","[[6, 'M', 4, 10], [9, 1, 3, 7, 5, 2, 8, 'M'], [9, 1, 3, 'M', 5, 8], ['M', 6, 4, 7, 2, 10]]",0.015595436096191406
10,588.5789721044652,588.5789721044652,"[1, 9, 6, 3, 5, 4, 8, 7, 10, 2]","[[9, 6, 4, 8, 'M'], [1, 'M', 3, 5, 7, 10, 2], [9, 3, 4, 8, 10, 'M', 2], [1, 6, 5, 'M', 7]]",0.031278371810913086
11,559.3376236647075,559.3376236647075,"[7, 1, 8, 3, 10, 9, 4, 6, 2, 5]","[[7, 8, 3, 10, 'M', 6, 5], ['M', 1, 9, 4, 2], [7, 8, 3, 10, 6, 'M'], [1, 9, 4, 2, 'M', 5]]",0.03127694129943848
12,598.6319403935157,598.6319403935157,"[3, 1, 5, 7, 4, 8, 9, 6, 2, 10]","[[3, 1, 5, 'M', 7, 9, 2], [4, 'M', 8, 6, 10], [5, 4, 9, 6, 'M', 2], [3, 1, 'M', 7, 8, 10]]",0.01851797103881836
13,670.1895037747211,670.1895037747211,"[9, 2, 4, 6, 1, 7, 10, 5, 8, 3]","[[2, 7, 10, 5, 'M'], [9, 4, 6, 1, 8, 'M', 3], [9, 2, 4, 1, 10, 8, 'M', 3], [6, 'M', 7, 5]]",0.02911376953125
14,571.395094410661,571.395094410661,"[9, 1, 4, 2, 10, 8, 7, 6, 3, 5]","[[9, 4, 'M', 3], [1, 2, 10, 8, 7, 6, 'M', 5], [4, 2, 8, 'M', 6, 3], [9, 1, 10, 7, 5, 'M']]",0.015631914138793945
15,666.9692706251793,666.9692706251793,"[8, 10, 3, 6, 7, 5, 1, 9, 4, 2]","[[8, 3, 7, 5, 1, 'M'], [10, 6, 'M', 9, 4, 2], [8, 3, 'M', 6, 1, 9], [10, 7, 5, 'M', 4, 2]]",0.0312502384185791
16,580.3566731463303,580.3566731463303,"[3, 6, 10, 1, 7, 9, 8, 5, 4, 2]","[['M', 1, 7, 5, 4], [3, 6, 10, 9, 8, 'M', 2], ['M', 6, 9, 8, 2], [3, 10, 1, 7, 5, 4, 'M']]",0.03127288818359375
17,631.9695953349568,631.9695953349568,"[8, 9, 7, 4, 1, 3, 2, 5, 10, 6]","[[9, 7, 3, 5, 6, 'M'], [8, 'M', 4, 1, 2, 10], ['M', 9, 7, 4, 1], [8, 'M', 3, 2, 5, 10, 6]]",0.015626907348632812
18,732.9337615511693,732.9337615511693,"[8, 1, 4, 10, 6, 7, 9, 2, 5, 3]","[[1, 10, 7, 5, 'M'], ['M', 8, 4, 6, 9, 2, 3], [1, 10, 6, 7, 'M'], [8, 'M', 4, 9, 2, 5, 3]]",0.03121495246887207
19,581.718158389823,581.718158389823,"[5, 4, 10, 3, 9, 7, 2, 1, 8, 6]","[[5, 'M', 3, 7, 2, 1, 6], [4, 10, 9, 'M', 8], ['M', 10, 3, 2, 1, 8, 6], [5, 4, 9, 7, 'M']]",0.015659809112548828
20,575.7363013627927,575.7363013627927,"[2, 7, 4, 5, 9, 6, 3, 10, 1, 8]","[[7, 5, 6, 3, 'M', 8], [2, 4, 9, 'M', 10, 1], [2, 'M', 6, 10, 8], [7, 4, 5, 9, 3, 'M', 1]]",0.031224727630615234
21,730.1681474185037,730.1681474185037,"[6, 7, 3, 2, 8, 4, 5, 9, 1, 10]","[[6, 3, 2, 8, 5, 9, 1, 10, 'M'], [7, 'M', 4], ['M', 3, 2, 4, 9], [6, 7, 8, 5, 'M', 1, 10]]",0.015645742416381836
22,554.4266008873631,554.4266008873631,"[6, 9, 8, 2, 3, 7, 1, 5, 4, 10]","[[6, 8, 'M', 2, 5, 4], [9, 3, 7, 'M', 1, 10], ['M', 9, 8, 2, 7, 5, 4, 10], [6, 3, 1, 'M']]",0.03125309944152832
23,661.1726544324614,661.1726544324614,"[1, 9, 6, 8, 3, 7, 2, 4, 5, 10]","[[8, 'M', 3, 10], [1, 9, 6, 'M', 7, 2, 4, 5], [1, 'M', 6, 8, 3, 4, 5, 10], [9, 7, 2, 'M']]",0.015680313110351562
24,700.8137621327475,700.8137621327475,"[8, 1, 5, 2, 4, 10, 6, 9, 7, 3]","[['M', 5, 4, 6, 9, 7], [8, 1, 2, 10, 'M', 3], [1, 2, 4, 'M', 6, 9], [8, 5, 'M', 10, 7, 3]]",0.031172513961791992
25,642.2636106777909,642.2636106777909,"[1, 2, 5, 3, 9, 8, 6, 10, 4, 7]","[[2, 4, 'M', 7], [1, 5, 3, 9, 'M', 8, 6, 10], [1, 2, 'M', 3, 8, 6, 7], [5, 9, 10, 4, 'M']]",0.015659809112548828
26,651.7414537168498,651.7414537168498,"[2, 5, 4, 3, 1, 9, 10, 6, 7, 8]","[[5, 3, 6, 'M', 8], [2, 4, 1, 9, 10, 7, 'M'], ['M', 4, 3, 1, 10, 8], [2, 5, 9, 'M', 6, 7]]",0.015594005584716797
27,612.2504063291605,612.2504063291605,"[7, 4, 6, 1, 9, 10, 3, 5, 8, 2]","[['M', 4, 1, 3, 8], [7, 'M', 6, 9, 10, 5, 2], [7, 1, 9, 'M', 5, 8, 2], [4, 6, 10, 3, 'M']]",0.03125166893005371
28,715.250995512944,715.250995512944,"[1, 8, 7, 3, 2, 6, 10, 4, 9, 5]","[[1, 7, 2, 6, 'M', 9, 5], [8, 3, 'M', 10, 4], [1, 'M', 2, 6, 10, 4, 9], ['M', 8, 7, 3, 5]]",0.015623331069946289
29,657.0769141331505,657.0769141331505,"[6, 8, 9, 7, 4, 3, 1, 10, 2, 5]","[[8, 9, 7, 4, 3, 'M', 5], [6, 'M', 1, 10, 2], ['M', 8, 1, 10, 2, 5], [6, 9, 7, 'M', 4, 3]]",0.03124690055847168
30,752.1639544324543,752.1639544324543,"[8, 3, 7, 10, 5, 1, 6, 4, 2, 9]","[[3, 10, 5, 'M', 4, 2], [8, 7, 1, 6, 'M', 9], [8, 10, 5, 1, 6, 'M', 2, 9], [3, 'M', 7, 4]]",0.015659093856811523
31,628.8971537129443,628.8971537129443,"[6, 7, 4, 5, 2, 3, 1, 8, 9, 10]","[[6, 7, 2, 1, 'M', 9], ['M', 4, 5, 3, 8, 10], [6, 7, 2, 'M', 8, 10], [4, 5, 3, 1, 9, 'M']]",0.03124856948852539
32,712.9938359606292,712.9938359606292,"[3, 8, 4, 9, 10, 2, 6, 7, 5, 1]","[[3, 4, 10, 5, 1, 'M'], [8, 9, 2, 6, 'M', 7], ['M', 4, 2, 7, 5, 1], [3, 8, 9, 10, 6, 'M']]",0.01566457748413086
33,545.0401904256261,545.0401904256261,"[8, 9, 4, 7, 5, 1, 6, 2, 3, 10]","[[9, 4, 'M', 2, 3], [8, 'M', 7, 5, 1, 6, 10], [8, 4, 'M', 1, 6, 10], [9, 7, 5, 2, 'M', 3]]",0.031243562698364258
34,692.01617089921,692.01617089921,"[7, 2, 10, 3, 8, 4, 6, 1, 5, 9]","[[7, 2, 4, 6, 1, 5, 9, 'M'], [10, 3, 8, 'M'], [7, 2, 'M', 1], ['M', 10, 3, 8, 4, 6, 5, 9]]",0.015559673309326172
35,612.3250306952153,612.3250306952153,"[5, 1, 4, 9, 6, 2, 10, 3, 8, 7]","[[4, 9, 10, 'M', 3, 7], [5, 1, 6, 2, 8, 'M'], ['M', 5, 1, 6, 2, 3, 8], ['M', 4, 9, 10, 7]]",0.01569509506225586
36,734.4086033050683,734.4086033050683,"[5, 2, 6, 8, 10, 9, 1, 3, 4, 7]","[[2, 10, 'M'], [5, 6, 8, 'M', 9, 1, 3, 4, 7], ['M', 8, 10, 9, 1, 3, 7], [5, 2, 6, 4, 'M']]",0.015581130981445312
37,657.9407779511951,657.9407779511951,"[10, 1, 3, 6, 4, 7, 9, 8, 5, 2]","[['M', 1, 3, 6], [10, 4, 7, 9, 'M', 8, 5, 2], [10, 1, 7, 9, 8, 'M'], ['M', 3, 6, 4, 5, 2]]",0.015631675720214844
38,549.971224125945,549.971224125945,"[6, 4, 7, 9, 10, 2, 8, 5, 1, 3]","[[6, 'M', 9, 10, 1], [4, 7, 2, 8, 5, 'M', 3], [6, 7, 10, 8, 5, 'M', 3], ['M', 4, 9, 2, 1]]",0.03124713897705078
39,470.5472315455307,470.5472315455307,"[10, 1, 4, 3, 7, 9, 2, 8, 6, 5]","[[4, 3, 9, 'M', 5], [10, 1, 7, 2, 8, 6, 'M'], ['M', 1, 3, 9, 2, 6, 5], [10, 4, 7, 'M', 8]]",0.01569533348083496
40,599.2944043284069,599.2944043284069,"[4, 8, 2, 9, 7, 10, 5, 3, 6, 1]","[[4, 2, 9, 7, 'M', 5], [8, 10, 3, 6, 'M', 1], ['M', 8, 9, 5, 6], [4, 2, 7, 10, 3, 'M', 1]]",0.031177520751953125
41,616.1171986036202,616.1171986036202,"[8, 2, 6, 3, 5, 1, 10, 7, 9, 4]","[[8, 6, 3, 1, 'M', 7, 9], [2, 5, 10, 'M', 4], ['M', 6, 3, 5, 1, 9], [8, 2, 'M', 10, 7, 4]]",0.015576362609863281
42,633.2244908863976,633.2244908863976,"[2, 8, 9, 7, 10, 6, 5, 3, 4, 1]","[[8, 9, 7, 5, 'M', 1], [2, 'M', 10, 6, 3, 4], ['M', 8, 9, 7, 5, 1], [2, 10, 6, 3, 4, 'M']]",0.031241416931152344
43,739.3261240313939,739.3261240313939,"[3, 1, 5, 6, 2, 4, 8, 7, 9, 10]","[[5, 2, 'M', 8, 7, 10], [3, 'M', 1, 6, 4, 9], [1, 6, 8, 'M', 10], [3, 5, 2, 4, 7, 9, 'M']]",0.03125810623168945
44,587.650721120054,587.650721120054,"[4, 6, 3, 1, 8, 9, 5, 2, 10, 7]","[[4, 1, 5, 'M'], [6, 3, 8, 9, 2, 10, 'M', 7], ['M', 4, 1, 8, 2, 10, 7], [6, 3, 9, 5, 'M']]",0.015624284744262695
45,462.50025699691156,462.50025699691156,"[2, 3, 7, 4, 9, 8, 5, 10, 6, 1]","[[2, 3, 4, 8, 5, 'M'], [7, 9, 'M', 10, 6, 1], [3, 7, 4, 9, 'M', 5, 10, 1], [2, 8, 'M', 6]]",0.03128409385681152
46,608.305100903365,608.305100903365,"[2, 3, 6, 10, 9, 1, 8, 4, 5, 7]","[[2, 'M', 3, 10, 1, 4, 5], [6, 9, 8, 'M', 7], [6, 'M', 1, 4, 5, 7], [2, 3, 10, 9, 'M', 8]]",0.015621662139892578
47,564.6007309925676,564.6007309925676,"[8, 3, 9, 1, 5, 7, 2, 4, 6, 10]","[[3, 1, 5, 7, 2, 'M'], [8, 9, 'M', 4, 6, 10], [3, 1, 2, 6, 'M', 10], [8, 9, 5, 7, 'M', 4]]",0.03121042251586914
48,672.6170584658873,672.6170584658873,"[7, 1, 5, 8, 10, 4, 2, 6, 3, 9]","[[8, 4, 2, 6, 'M'], [7, 1, 5, 10, 'M', 3, 9], [1, 5, 4, 'M', 2, 6, 3], [7, 8, 10, 9, 'M']]",0.015633106231689453
49,552.6705435665817,552.6705435665817,"[4, 1, 6, 7, 8, 9, 5, 3, 2, 10]","[[4, 6, 8, 9, 5, 2, 'M'], [1, 7, 3, 'M', 10], [4, 1, 7, 8, 3, 10, 'M'], ['M', 6, 9, 5, 2]]",0.031281471252441406
