,final objective value,first objective value,final shared job order,final schedule,time
10,602.2100678563754,602.2100678563754,"[1, 9, 6, 3, 5, 4, 8, 7, 10, 2]","[[6, 5, 4, 7, 'M', 2], [1, 9, 3, 8, 'M', 10], ['M', 6, 3, 5, 4, 8, 10, 2], [1, 9, 7, 'M']]",0.01559591293334961
11,521.6450564747792,521.6450564747792,"[7, 1, 8, 3, 10, 9, 4, 6, 2, 5]","[[10, 4, 6, 'M'], [7, 1, 8, 3, 'M', 9, 2, 5], [7, 'M', 8, 3, 9, 2], [1, 10, 4, 6, 5, 'M']]",0.015623807907104492
12,590.7101933249583,590.7101933249583,"[3, 1, 5, 7, 4, 8, 9, 6, 2, 10]","[[3, 7, 4, 9, 'M'], [1, 5, 8, 6, 2, 10, 'M'], [1, 5, 'M', 6, 10], [3, 7, 4, 8, 9, 'M', 2]]",0.015627384185791016
13,558.1111408202945,558.1111408202945,"[9, 2, 4, 6, 1, 7, 10, 5, 8, 3]","[[2, 4, 6, 10, 5, 'M'], [9, 1, 7, 8, 'M', 3], [2, 4, 6, 10, 5, 'M'], ['M', 9, 1, 7, 8, 3]]",0.015624523162841797
14,639.9014246017113,639.9014246017113,"[9, 1, 4, 2, 10, 8, 7, 6, 3, 5]","[[9, 1, 2, 'M'], [4, 'M', 10, 8, 7, 6, 3, 5], [9, 'M', 2, 7, 6, 3, 5], [1, 4, 'M', 10, 8]]",0.01562643051147461
15,765.3648662500483,765.3648662500483,"[8, 10, 3, 6, 7, 5, 1, 9, 4, 2]","[[8, 'M', 6, 1, 9, 4], [10, 3, 7, 5, 'M', 2], [3, 6, 'M', 1, 2], [8, 10, 7, 5, 'M', 9, 4]]",0.015619039535522461
16,671.1312039490308,671.1312039490308,"[3, 6, 10, 1, 7, 9, 8, 5, 4, 2]","[[6, 1, 7, 'M', 8, 4, 2], [3, 'M', 10, 9, 5], [6, 1, 9, 'M', 4], ['M', 3, 10, 7, 8, 5, 2]]",0.01562666893005371
17,530.565065730401,530.565065730401,"[8, 9, 7, 4, 1, 3, 2, 5, 10, 6]","[[8, 9, 7, 4, 3, 'M', 6], [1, 'M', 2, 5, 10], ['M', 9, 1, 2, 10, 6], [8, 'M', 7, 4, 3, 5]]",0.015629291534423828
18,732.5869728827327,732.5869728827327,"[8, 1, 4, 10, 6, 7, 9, 2, 5, 3]","[[1, 4, 'M', 2], [8, 10, 6, 7, 9, 'M', 5, 3], [4, 10, 'M', 9, 2, 5], [8, 1, 6, 7, 'M', 3]]",0.015622615814208984
19,612.0228777807181,612.0228777807181,"[5, 4, 10, 3, 9, 7, 2, 1, 8, 6]","[[4, 10, 7, 2, 8, 'M'], [5, 3, 9, 'M', 1, 6], [10, 9, 7, 'M', 8, 6], [5, 4, 'M', 3, 2, 1]]",0.015625476837158203
20,520.1798049757226,520.1798049757226,"[2, 7, 4, 5, 9, 6, 3, 10, 1, 8]","[[7, 5, 6, 'M', 10], [2, 4, 9, 3, 1, 8, 'M'], ['M', 2, 5, 6, 1, 8], [7, 4, 9, 3, 10, 'M']]",0.015623807907104492
21,724.165691106488,724.165691106488,"[6, 7, 3, 2, 8, 4, 5, 9, 1, 10]","[[6, 4, 5, 'M'], [7, 3, 2, 8, 9, 1, 10, 'M'], [6, 3, 2, 'M', 8, 1, 10], [7, 4, 5, 9, 'M']]",0.01618361473083496
22,619.2894115939873,619.2894115939873,"[6, 9, 8, 2, 3, 7, 1, 5, 4, 10]","[[6, 9, 8, 2, 7, 1, 4, 'M'], [3, 'M', 5, 10], [9, 8, 2, 7, 1, 4, 'M'], [6, 'M', 3, 5, 10]]",0.01564311981201172
23,655.284326118394,655.284326118394,"[1, 9, 6, 8, 3, 7, 2, 4, 5, 10]","[[1, 8, 3, 'M', 4, 5, 10], [9, 6, 7, 2, 'M'], ['M', 1, 7, 2, 4], [9, 6, 8, 'M', 3, 5, 10]]",0.015624046325683594
24,614.3673308849442,614.3673308849442,"[8, 1, 5, 2, 4, 10, 6, 9, 7, 3]","[[8, 2, 9, 'M', 7], [1, 5, 4, 10, 6, 'M', 3], [8, 'M', 2, 9, 3], [1, 5, 4, 10, 6, 7, 'M']]",0.01562666893005371
25,596.5210155201418,596.5210155201418,"[1, 2, 5, 3, 9, 8, 6, 10, 4, 7]","[[2, 'M', 4], [1, 5, 3, 9, 8, 6, 10, 'M', 7], [1, 5, 3, 6, 'M'], [2, 'M', 9, 8, 10, 4, 7]]",0.015619039535522461
26,754.7898997733278,754.7898997733278,"[2, 5, 4, 3, 1, 9, 10, 6, 7, 8]","[[5, 9, 7, 'M', 8], [2, 4, 3, 1, 10, 6, 'M'], [9, 6, 8, 'M'], [2, 5, 4, 3, 1, 10, 'M', 7]]",0.015627145767211914
27,746.6065504416295,746.6065504416295,"[7, 4, 6, 1, 9, 10, 3, 5, 8, 2]","[[7, 'M', 3, 5, 2], ['M', 4, 6, 1, 9, 10, 8], [4, 1, 9, 10, 'M', 5], [7, 6, 'M', 3, 8, 2]]",0.015634775161743164
28,632.5159686090899,632.5159686090899,"[1, 8, 7, 3, 2, 6, 10, 4, 9, 5]","[[1, 7, 3, 2, 9, 5, 'M'], [8, 'M', 6, 10, 4], ['M', 8, 6, 9, 5], [1, 7, 3, 'M', 2, 10, 4]]",0.015613794326782227
29,635.3039250319962,635.3039250319962,"[6, 8, 9, 7, 4, 3, 1, 10, 2, 5]","[[6, 8, 9, 'M', 3, 1, 10], [7, 4, 'M', 2, 5], ['M', 6, 8, 9, 7, 1, 5], ['M', 4, 3, 10, 2]]",0.015627384185791016
30,708.7582184163907,708.7582184163907,"[8, 3, 7, 10, 5, 1, 6, 4, 2, 9]","[[3, 7, 10, 1, 6, 'M', 2], [8, 5, 4, 9, 'M'], [3, 5, 1, 4, 9, 'M'], ['M', 8, 7, 10, 6, 2]]",0.015627384185791016
31,679.7219182736126,679.7219182736126,"[6, 7, 4, 5, 2, 3, 1, 8, 9, 10]","[[6, 7, 5, 'M', 2, 3, 9, 10], [4, 1, 8, 'M'], [6, 7, 5, 2, 3, 8, 'M'], [4, 'M', 1, 9, 10]]",0.01562356948852539
32,711.9642127108881,711.9642127108881,"[3, 8, 4, 9, 10, 2, 6, 7, 5, 1]","[[4, 10, 'M', 2, 5], ['M', 3, 8, 9, 6, 7, 1], ['M', 3, 8, 9, 6, 7, 5], [4, 10, 2, 'M', 1]]",0.015632152557373047
33,592.5248693084595,592.5248693084595,"[8, 9, 4, 7, 5, 1, 6, 2, 3, 10]","[[9, 4, 1, 'M', 3, 10], [8, 'M', 7, 5, 6, 2], [8, 4, 5, 2, 'M', 3, 10], [9, 7, 'M', 1, 6]]",0.01562952995300293
34,668.2381092881506,668.2381092881506,"[7, 2, 10, 3, 8, 4, 6, 1, 5, 9]","[['M', 2, 3, 6, 1, 9], [7, 10, 8, 4, 'M', 5], [7, 2, 10, 6, 1, 9, 'M'], [3, 8, 4, 5, 'M']]",0.01561880111694336
35,616.7352098571018,616.7352098571018,"[5, 1, 4, 9, 6, 2, 10, 3, 8, 7]","[[1, 2, 10, 'M', 8, 7], [5, 4, 9, 6, 3, 'M'], [5, 1, 9, 6, 10, 'M'], ['M', 4, 2, 3, 8, 7]]",0.015633821487426758
36,752.7806164185192,752.7806164185192,"[5, 2, 6, 8, 10, 9, 1, 3, 4, 7]","[[2, 8, 10, 1, 'M'], [5, 6, 'M', 9, 3, 4, 7], [2, 9, 1, 3, 'M'], [5, 6, 8, 10, 4, 'M', 7]]",0.02843761444091797
37,637.9625464162121,637.9625464162121,"[10, 1, 3, 6, 4, 7, 9, 8, 5, 2]","[[1, 3, 'M', 4, 7, 5, 2], [10, 6, 'M', 9, 8], [6, 9, 8, 5, 2, 'M'], [10, 1, 3, 4, 7, 'M']]",0.02311110496520996
38,520.9903245978655,520.9903245978655,"[6, 4, 7, 9, 10, 2, 8, 5, 1, 3]","[[6, 4, 9, 8, 'M', 5, 1], [7, 10, 2, 3, 'M'], [7, 10, 2, 'M'], ['M', 6, 4, 9, 8, 5, 1, 3]]",0.024375200271606445
39,553.9324788721644,553.9324788721644,"[10, 1, 4, 3, 7, 9, 2, 8, 6, 5]","[[4, 3, 7, 8, 'M'], [10, 'M', 1, 9, 2, 6, 5], [10, 1, 3, 7, 9, 'M', 8, 5], [4, 2, 6, 'M']]",0.020569562911987305
40,531.8928412970894,531.8928412970894,"[4, 8, 2, 9, 7, 10, 5, 3, 6, 1]","[[4, 2, 'M'], [8, 9, 'M', 7, 10, 5, 3, 6, 1], ['M', 2, 7, 10, 5, 1], [4, 8, 9, 'M', 3, 6]]",0.015381097793579102
41,592.9120248951622,592.9120248951622,"[8, 2, 6, 3, 5, 1, 10, 7, 9, 4]","[[8, 'M', 3, 1, 7, 9], [2, 6, 5, 10, 'M', 4], [8, 6, 5, 1, 10, 4, 'M'], [2, 3, 'M', 7, 9]]",0.01565694808959961
42,652.0594861859714,652.0594861859714,"[2, 8, 9, 7, 10, 6, 5, 3, 4, 1]","[[8, 9, 7, 10, 5, 'M'], [2, 'M', 6, 3, 4, 1], [2, 8, 7, 'M', 3, 4, 1], ['M', 9, 10, 6, 5]]",0.015612125396728516
43,775.395762985841,775.395762985841,"[3, 1, 5, 6, 2, 4, 8, 7, 9, 10]","[[1, 5, 4, 7, 'M'], [3, 6, 2, 'M', 8, 9, 10], [1, 5, 2, 'M'], [3, 6, 'M', 4, 8, 7, 9, 10]]",0.015627622604370117
44,699.3689327418343,699.3689327418343,"[4, 6, 3, 1, 8, 9, 5, 2, 10, 7]","[['M', 4, 1, 9, 2, 7], [6, 3, 8, 'M', 5, 10], [6, 3, 1, 9, 2, 10, 'M'], [4, 8, 5, 'M', 7]]",0.015623092651367188
45,497.722806177125,497.722806177125,"[2, 3, 7, 4, 9, 8, 5, 10, 6, 1]","[[2, 7, 4, 10, 'M'], [3, 9, 8, 5, 6, 1, 'M'], [3, 7, 4, 9, 8, 'M', 10, 6, 1], [2, 'M', 5]]",0.015630245208740234
46,559.2725531005616,559.2725531005616,"[2, 3, 6, 10, 9, 1, 8, 4, 5, 7]","[[2, 3, 9, 1, 4, 5, 'M', 7], [6, 10, 8, 'M'], ['M', 3, 9, 1], ['M', 2, 6, 10, 8, 4, 5, 7]]",0.016758441925048828
47,534.800669946591,534.800669946591,"[8, 3, 9, 1, 5, 7, 2, 4, 6, 10]","[['M', 9, 1, 7, 2, 6], [8, 3, 5, 4, 10, 'M'], [3, 1, 5, 2, 'M', 4], [8, 9, 7, 'M', 6, 10]]",0.01563858985900879
48,654.7699799270086,654.7699799270086,"[7, 1, 5, 8, 10, 4, 2, 6, 3, 9]","[[1, 8, 10, 'M', 2], [7, 'M', 5, 4, 6, 3, 9], [1, 'M', 10, 3, 9], [7, 5, 8, 4, 2, 6, 'M']]",0.015620946884155273
49,536.5201647034688,536.5201647034688,"[4, 1, 6, 7, 8, 9, 5, 3, 2, 10]","[['M', 4, 6, 7, 8, 3, 2, 10], [1, 9, 5, 'M'], [4, 'M', 6, 7, 8, 3, 10], [1, 9, 5, 2, 'M']]",0.01563429832458496
