,final objective value,first objective value,final shared job order,final schedule,time
0,718.9110650639271,718.9110650639271,"[8, 9, 1, 2, 10, 5, 3, 4, 7, 6]","[[9, 2, 'M', 7, 6], [8, 1, 10, 5, 'M', 3, 4], ['M', 1, 10, 5, 4], [8, 9, 2, 3, 7, 6, 'M']]",0.015651464462280273
1,559.0427881359115,559.0427881359115,"[6, 4, 7, 8, 1, 5, 2, 3, 10, 9]","[[6, 4, 7, 5, 'M', 9], [8, 1, 2, 3, 10, 'M'], [6, 4, 7, 'M', 5, 10, 9], ['M', 8, 1, 2, 3]]",0.015651702880859375
2,690.492063935576,690.492063935576,"[4, 6, 8, 9, 1, 7, 5, 2, 3, 10]","[[6, 9, 7, 'M'], [4, 8, 1, 5, 2, 3, 'M', 10], [6, 9, 7, 5, 'M'], ['M', 4, 8, 1, 2, 3, 10]]",0.015573263168334961
3,676.9380285503242,676.9380285503242,"[3, 8, 2, 5, 1, 4, 6, 7, 9, 10]","[['M', 2, 4, 7, 10], [3, 8, 5, 1, 6, 'M', 9], [2, 1, 4, 9, 10, 'M'], [3, 8, 5, 'M', 6, 7]]",0.01869654655456543
4,663.7705471674082,663.7705471674082,"[1, 6, 10, 2, 8, 4, 3, 9, 5, 7]","[[6, 10, 8, 4, 9, 5, 'M'], [1, 2, 3, 'M', 7], [1, 6, 'M', 10, 9, 5, 7], ['M', 2, 8, 4, 3]]",0.015636920928955078
5,624.1856568743552,624.1856568743552,"[5, 10, 4, 3, 1, 2, 8, 9, 7, 6]","[[3, 1, 9, 7, 'M'], [5, 10, 4, 2, 8, 6, 'M'], [5, 'M', 10, 3, 1, 8, 7], ['M', 4, 2, 9, 6]]",0.015619277954101562
6,664.3410302548888,664.3410302548888,"[4, 10, 9, 6, 8, 7, 5, 1, 3, 2]","[[4, 6, 7, 5, 1, 3, 'M'], ['M', 10, 9, 8, 2], [10, 9, 8, 'M', 1, 3, 2], [4, 6, 7, 5, 'M']]",0.01563262939453125
7,583.9609039736748,583.9609039736748,"[10, 6, 2, 8, 7, 9, 5, 4, 1, 3]","[[6, 7, 9, 5, 'M', 3], [10, 2, 8, 'M', 4, 1], ['M', 2, 8, 7, 1, 3], [10, 6, 9, 5, 4, 'M']]",0.015619993209838867
8,597.2330050380082,597.2330050380082,"[5, 4, 2, 9, 8, 3, 10, 1, 6, 7]","[[4, 9, 'M', 10, 1, 7], [5, 2, 8, 3, 'M', 6], [5, 'M', 9, 8, 3, 10, 1, 7], [4, 2, 6, 'M']]",0.031276702880859375
9,634.9316938103477,634.9316938103477,"[9, 1, 6, 4, 3, 7, 5, 2, 10, 8]","[[1, 3, 5, 'M'], [9, 6, 4, 7, 2, 10, 'M', 8], [1, 7, 2, 'M'], ['M', 9, 6, 4, 3, 5, 10, 8]]",0.015589475631713867
10,663.7797907639052,663.7797907639052,"[1, 9, 6, 3, 5, 4, 8, 7, 10, 2]","[[6, 5, 'M', 7, 10], [1, 9, 3, 4, 8, 'M', 2], ['M', 6, 4, 10], [1, 9, 3, 5, 'M', 8, 7, 2]]",0.015635251998901367
11,559.8177886765424,559.8177886765424,"[7, 1, 8, 3, 10, 9, 4, 6, 2, 5]","[[8, 3, 10, 4, 2, 'M', 5], [7, 'M', 1, 9, 6], [8, 9, 6, 'M'], [7, 1, 'M', 3, 10, 4, 2, 5]]",0.015643835067749023
