benchmark,init_prod_time_L,init_prod_time_H,prod_discount_L,prod_discount_H,weight_L,weight_H,due_time_L,due_time_H,maint_len_L,maint_len_H
"[48 10 45 15 38 13  2 19 34 37 32  4 20 36 23  3  7 27 47 17 49 18 35  9
 39 43 14 42 22 24 12 33  5 29 25 50 28 44 16 46 40 26 31 30  6 11 21 41
  1  8]","[ 7 50 28  6 10 44 27 34 36 40 22 18 37 16 29 26  1 45 33 17 38 11 15 35
  3  9 41  5 48  8 19 24  2 32 14 21 12  4 25 42 23 46 39 20 30 49 13 31
 43 47]","[ 1 43  5 50 46 39 16 26 20 34 49 14 11  4 47 48 29  6 17 40 33 25 44 36
 19 22 18 12 24 27 13 38 45 42  2  7 21  8  3 32 30 41  9 10 28 31 23 35
 37 15]","[ 5 49 11 42 17 27 33 26 14 32 48  7 19  9 41 36 30  1  4 29 35 20  3 40
 12 10 46 18 31 37 43 25 28 24  2 21 13 38 45 34 50 47 39  8 22  6 23 44
 16 15]","[19 20  3 29 49 47 41 30 37 28 39  7 21 42  1 46 17  6 12 26 10 16 33  2
 45 44 50 11  5 43 18  4 27 14 40 31 34 32 24 22 35 13  8 38 36  9 15 48
 25 23]","[ 4 42 49 12 15 28 18 38 20 14 50 45  6  3 19 47 26 23 16 10 17 43  5 36
 25 37 21 41  8  2 35 34 44 22 48 33 13 24  9  1  7 46 30 40 27 11 31 39
 29 32]","[40 20 36 12 50  4 24 27 11 41  5 16  6  3 34 32 38 44 10 19 46 18 13 30
 31  7 39  2 23 28 21 33 37 45 26  1 29 47 14 35 48 25 43 42 22  8 17 15
  9 49]","[37 47 27 14  2  6 44 16 49 26 34 17 48 36 33  1  9 12  8 25 38 13 19 30
 42 45 39 29 11 50 18 32 31  3 40 22 23 15  5 41 46 43 21 35 28 24  4 20
  7 10]","[22  7 49 34 46 17 38 25  2 48 32  9 15 33 47  3 18  4  6  5 28 13 29 14
 21 37 35 43 39 16 23 45 40 12 27 50 20 26 41 11 31 44 42 36 30 19  1  8
 24 10]","[32 41 39  2  1 42 43 17 37 36 38 16 31 30  7 47 45 24 27 20 48 18 35 46
 26  8 25 10 33 44 49 50 21 11 29 14 34 28 12  6 19 22 13  3 40  5  9 15
 23  4]","[ 3 11 19 29 10 37 35 41  9  7 46 27 33 38 30 25 28 24 20 39  1 26  4 16
  2 23 50 32 42  5 14 17 36 31 43 12 13  8 34 22 47 18 40 15 21 44 48  6
 45 49]"
"[13 27 34 33  5 11 22 28 19 40 10 18 49  6 29 39 16 32  9 42 43 12  4  8
 47 46 41  3 44 36 14 26 20 35 48 15 45  1 38 21  7  2 17 50 30 23 37 25
 31 24]","[ 9 23 25 14 35 37 44 40  3 33 36 47 12 30 46  8 34 15 38  6 26  4 11  5
 32 45 48 13 16 39  1 29 18 49 24 43  7 21 31 20 19 41 42 28 22  2 17 10
 27 50]","[11 16 14 13 17 31  2  4  6 18 20  3  7  8 42 45 10 50 28 21 32 29 43 40
 36 26 30 48 34  9 47 46 33 25 49 15  5 44 12 24 38  1 19 35 23 22 41 39
 27 37]","[17 48 36 29 20  2 26 41 37 39 44 42 22 19 43 24 16 23 40  6 30 28 46 10
 33 47 13  9  7 31 25 34 50  8 27 49  3 11  1 21  5 35  4 32 45 14 38 15
 18 12]","[28 18 30 35  1 17  6 36 49 12 48 42 13 10 46 11  8 43 25 38 22 31 37 33
  9  3  2 15 47 23 41 21 39  4 29 32 45 26 44  7 19  5 14 50 16 20 40 27
 34 24]","[25 43 30 20  3  6 21 15 39 27 46  1 50  7  2 47 24 29 37 14 49 26 18 11
 23 35 48 34 44 12  8 13  4 10 42 22  5 36 45 33 38 28 19  9 31 16 40 17
 41 32]","[35 40  7 20 15  4  6 14 43 46 48 30  2 16 19 11 23 50 33 32 44 17 12  8
 37 38 21 28 10  1 42  5 24  9 34 39  3 22 18 36 45 47 13 25 26 49 27 31
 29 41]","[50 48 35 41  4 45  9  5 32 19 47 27 42 34 38 31  6 24 12 16 11 30 20 22
 26 21  1  7 17 13  8  2 43 33 29 39 37 18  3 49 40 28 36 14 10 25 46 15
 44 23]","[39 14 12  7 43 17 24 33 47 21 48 18 35  4 37  8 15 16 34  2 13 29 23 38
 44  3 20 27  9 50 32  6 10 41 25 36 49 28 46 30 26 31 45 19 11  5 40 42
 22  1]","[15 30  3 11 33 48 43  5 37  4  8 44 13 12 40 36 34 17 16 42 18 32 20 46
 41 27 38  6 26 39 29  1 49  2 25 10 28 31 50 24 19 23 47  7 45  9 21 35
 14 22]","[15 32  1 49 20 30 29  5 50 47 41  3 42 45 37 24 34 28 10  4 17  6 44  8
 22 36  9 40 33 31 48 14 35 27 25 43 46 11 26 21 19  7 12 13 39 38 18  2
 23 16]"
"[36 28 37 34 45  2 23 17 18 48 39 43 19 35 49 30  4  6 15 14 25 46  8 13
 32 29  9  3 21 41 47 22 44 38  5 16 42 33 10 20 27 26 50 40  7  1 11 24
 31 12]","[12 42 43 14 30  3 10 39 16 45 26 32 29 33  1 50 23 18 21 17 46 31 35 25
 36 47 28 37 48 24 27  7 15  2 34  9 49 38 19 41 44  6 22 13 40  8 11  4
 20  5]","[33 44 45 10 14 11 38  3 16  5 39 12 15 31 48 27  1 49 23 43 46 13 22 30
 26 17 42  8  9 34 41  4 32 21 20 36  7 35 40 50 47 28  6 37 18 25  2 29
 24 19]","[46 17 31 29  2  9  5 26 28 40 14  6  4 19 10 13 37 42  3 35 27 22 25 16
 50 43 18 48 47  8 24 30  7 12 11 15 21 20 49 33 44 45 39 32 38  1 23 36
 41 34]","[14  1 46 38 44 12 33 25 17 26 20 18 43 31 50  3 37 23  2 13 30 48 27 22
 28 49 16 24  9 32 36 29  4 42 40  6 15  7 41 45 39  8 35 21 19 47 11  5
 10 34]","[28 47 32 38 27 41 14 15 12 29  2 45  8 25 42 13 24  5 30 46 26 39 16  1
  7 18 23 50 17  6 33 48 44 11 40 36 43 20 49 34 37  9 21 10 31 19  4 35
 22  3]","[25 44 26 31 20 22  7 38 32 46 42 45 18 23 35 49  4 14 37  9 16 24 27  5
 19 39 30 10 21 36 17  2 43 34 33 28 50 47  8 12 29  3 15  6 48 11 41  1
 13 40]","[42 50 13 37 21 14 28 48 43 41 35 22 31  9 34 30 26 33 20 36  8 27  5 11
 45 23  3 38 44 46 49 25  2 32 29 19 47 15 39  7 10 24 40  1 18 12 17  6
  4 16]","[48 21 34 10 44  9 45 29 19 24  3 40 47 17 26 14 35 49 43 15  7 18 20 23
 25 36  1 12 11 30  5 31 16 32 27 41 39 37  8 46 38 50 22  2 13 33  6 42
  4 28]","[26 24 13 50  4 43 20 33 23  9 14 17 40 46 19 32  3  1  2 49  8 45 12 22
 30 48 21 11 47 36  5 41 37 38 42 27 44  6 31 35 15 16 10  7 18 28 39 34
 29 25]","[34 11  7 22  4 14 40 43  3 50 24 49 25 23 21 45 35 29  9 33 36 17 19 30
  6 42 48 20 47 41 16 18 44 12 38  2  5 32 10 27  1 37 46 31 39 15  8 28
 13 26]"
"[29  2 38  3 15 46 17 37 27  7 28 19 39  8 44 50 34 26 36 23  1 43 14 12
 25 18 24 20 35 42 41 47  5 40  9 22  4 45 49 21 33 16  6 30 32 13 10 11
 31 48]","[19 32 38 25 15 26 21 33 40 22  9 13  3 11 24 44 28 29 35 10 16 30 34 42
 39  1 46 23 31 41 45 50 48 49 37 17 14  7 27 43  4 47 36  5 20  8  6  2
 18 12]","[41 22  3 40 30  1 43 44 31 38  5 27 11 26  7 21 36 20 28  4 47 49 42 48
  6 12 18 15 24 17 32 37 50 46 16  9 13 33  8 29 45 23 39 14 34 35 10  2
 25 19]","[ 6 11 31 47 34 32 28 18 10 22 41  5 21  9  3 44 40  4 49 45 23 25 33 48
 17 16  8 38 30 37 13 43 36  2 24  7 50 35 19 15 46 29 26 39 14  1 42 20
 27 12]","[38 41  2 28 29 10 45 42 37 13 32  1  5 48 11 47 19 34 39 16 24 49 18  8
  3 14 46 35 17 26 15 25  6 22 21 12 36 27 31 30 40  9 50 44  7 43 20 23
 33  4]","[42 25 19 30  9 23 22 10  2  6 32 48 24 50 26 38 21 28 11  8 27 18 14 43
 44 13 46 36 47 37 20  4  3 29 39 45 41  1 49 31 15 33 40 35 16  5 17  7
 12 34]","[34 24  9 23 25  4 18 39 12 20 33 50  6 16 46 15 19 36 14 38 42 31 22 29
  8 40  3 37 27 17  7  1 11 47  5 43 21  2 26 45 13 28 30 41 49 44 10 32
 48 35]","[25 44  3  7 50  4 33 45 49 28  8 37 22 35 10  5 43 13 23 29 12 27 32 17
 47 36  2 20 41 38 34 46 39 11 26  9  6 14 19 16 21 30 42 31 18 48 24  1
 15 40]","[31 36  6 20 25 22 39  8  4 35 44 50  5 43 24 12 26 27 17 30 15 21  9 37
 46 45 33 29 16 23 18 42 28 11 40  1 14 13  2 41 38  7 34 19 48 47 10 32
  3 49]","[ 9 38 27 16  2 33  7 45 43 37 41 10 31 36 35 21  3 12 42 49 48 25 19 20
  1 13 24  6 39 23 14  4 11 26 40 22 34 47 18 50 30 29  5 44 15 28 17 32
  8 46]","[16 39 30  9 48  8 31 41  4 45 42 44 28 18 40 49 35 13 33 24  2 47 11 12
 46 36 10  7  3 21 14 37 43 23 32 26 38 15  1 19 17 34 22  5 25 29 50  6
 20 27]"
"[45 40  8 50 12 23 31  2 35  6 47 30  1 43 34 22 24  3 20 48 15  4 10 16
 39 44 37 19 28 11 46 17  7 25 41 38 29  5  9 21 42 13 26 27 33 36 14 18
 32 49]","[ 9 36 21 12  4 42 19 33 32 29 44 17 22 47 45 46 38 25 15  3 43 23 40 37
 50 30 41 14  2 48 34  1 24 13  8 20 31  6 16 26  7 28 11 27 39 35 49  5
 18 10]","[20 13 36 12 16  1 19 48 34 23  4 35 17 18 31  2 44 21 43 37 14  3 22 33
 32 40 49 38 11 39  5 15 45 10 41 30  8  7 50  9 29 46 24 28 27  6 26 47
 42 25]","[16 46 38 22 28 50 13 40 35 48 10 45 36 34 42 12  9 32 23 26 49  2 18  7
 27 29 25 47  6  8 30 24 41 31 37 15 14 39 20 17  5 33 21 44  1  4 43 19
 11  3]","[16  5  8 29 46 30 33 22  1 41 42 26 19 11 17 44 31 36 18 20 23 39 24 14
  9 25 45 38 27  2 47 48 34 43 35 50  3 28 13 12  6 10 40 15  4 32 37  7
 49 21]","[11 32 16 24  9 35  7 46  3 21 41 15 28 45  2 38 44 43 33 34 39 25 19 47
 31  6  8 50 18  5 17 13 48 42 27 12 30 22  4 10 37 49 20 26  1 36 14 23
 29 40]","[ 5 27 49 38 46  1 50 22 29 36 23 35  8 41  7 26 31 40 16 37 28 33 10  4
 11  9 17 42 21 32 30 19 44  3 25 15 12  2  6 48 13 43 45 14 39 18 47 24
 34 20]","[30 19 21 45 34 26 13 18 31 25 14  4 35 16  9 29 12 48  2 24 41 43 46 10
  5 38 50  7 11  6  1 15 47  3 36 33 23 28 22 44 37 40 42  8 39 27 49 32
 20 17]","[17 14 16 27 21 40 22 23 26 15 18 28 33  6  3 46 38 37 49 44 34 11  9 24
 25 43  7 47 45  5  1  2 29 35 19 10 12  4 20 50 31 41 30 48  8 32 42 13
 36 39]","[26  5 12 43 10 46  8 45 30  6  3 49 41 34 19 39  9 17 44 25 50 22 14 33
  4 36 27 38 13 40  7 11 15 24 37 20 28 16 47  2 35 32 21 31 18 42  1 48
 29 23]","[ 1  2 39  4 27 45 31 49 12 29 18 35 19 16 17 32 21 48 25 38 33 43  3 26
 44 30 47 24 36 13 10 22 34  6 23 11 50 46  9  8 42 28 20 15 40  7 41  5
 14 37]"
"[35 38 18 31 21 11 15 49 16 50  3  6 13 30 23 45  1 29 24 34  9 12 33 36
 41 19 10 32 48  5 26 47 14 27 22 17 20 40 46  8 42 37 25 39  4 43 44 28
  2  7]","[34 46 41 31 45 38 24 12 37 21 15 16 30 32 11 17 47 42 22 48  1 14  4  7
 19 28 29 20 40 39 23  5  6  9 33 18 36 27 25 49 50 26 44  3 35  8 43 10
  2 13]","[24 13 12 44 25 16 11 10 33  1 14 18 17  5 42 48  2 36 32  3 28 21  8 30
 45 23 38  4 40 39 37 27 26 20 43 41 50 15 46 34 49 29 31  6 22  7 19  9
 47 35]","[48 41 47 46 28 33 27 44 32 38  7 20  8 50 36  1 11 23 40  9 29 16 22 31
 12 13 45  2 30 18 14 24 17 26 49 39 37 25 19 35 43  3 42 34  4 15  6 21
 10  5]","[34 16 18 21 49  7 28  6 12  1 37 32 41 27 48 17 24 14  9  5 35 50 20 38
 36 13 29 11 30 10 43 47  4 31 19 44 25 23 40 33 22 45 15  3 42 39  2  8
 46 26]","[ 6 19 43 32  3 40 18  9 29 22 15 50  8 13 44 12 38 39  7 21 41 25 27 26
 10 48 28  5 16 35 49 42 47 30 34 14 31 24 46  1 37 20 45 17  2 23 33  4
 36 11]","[ 7 40 38  2 29 42 14 12 46 22  5  6 20 44 24 13 36 11 43  4  8 33 25 37
 49 48 23 41 19 28 16 10  9 18 35  3 32  1 45 15 21 50 17 26 39 34 30 31
 27 47]","[30 20 25 24 37 11 14 18 13 46 21 27 12 29 34  2 44  6  8 36  5 23 33 16
 10 22  9 17 48 43  4  7 38 26 50 19 42 49 40 39 45 28  1 32 31 47 41  3
 15 35]","[38 13 21 28 41 47 30 12 16  8 26 23 24  3 25 39  2 50 10  9 40 34 19 11
 48  1 37 15 14  7 29 42 49 35 18 31 33 44 22  6 45 36 17 27 20  5 46 43
 32  4]","[18 33 30 23 16 29 47  2 24  6 38 41  1 50 28 42  5 45 10 46  9 37 44  8
  4 32 43 36 21 20  3 17  7 26 11 39 34 40 19 35 13 22 31 48 15 25 49 27
 12 14]","[32 11 33 23 49  4 18 26 38 45 25 20 27 40  6 29  2 44 12 39 31 34 43  8
 13 48  1  3 30 21 24  5 10 50 16 14 47 19 35 28  7 17 41 46 42 36 15 22
 37  9]"
"[ 4  3 34  7 37 40 35 46 15 47  9 48 26 24 29 11 42 50 45 10  1 36 21 18
 39  5 23  8  2 22 44 28 32 12 17 19 16 33 14 38 41 30 27 49 20 31 13 43
 25  6]","[11 18 32 23 42  6 16  3 48 36 15 28  1 38 41 31  4 17 47 35 25 45 49 37
 12 27 19 26 29 44 40 46 39 10  8 34 21 13 22  2 14 33  7 20 30 43 24  5
  9 50]","[43 38 25 41  3 17 28 24 20  6 47 42 50 14  1 40 36 48  4  9 10 30 15 27
 33 45  5 34 37 44 11 19 49 29  2 23 46 31 12 18 21 39  7 32  8 22 35 16
 13 26]","[10 49 35 43 46 40 38 15 14 47 31 16 23 32 34 28 45  5 27  7 22 39 12 17
 25  4 37  9 48 50 20 18  6  8 24  1  3 13 21  2 30 19 36 44 33 26 11 41
 29 42]","[45  4 47  8 17 48 29 24 28 20 32  2 25 41 27 12  5 31 40 39 37 16 46 14
 42 30 49  7 43 10  6 26 36 15 44 19 21 22  3 35 33 11 50 23 38  9 34 18
  1 13]","[29 48  7  4 40 19  2  1  9 18 33 31 38 42 30 21 46 14 24 49 37  3 27 45
 34 47 44 28 13  5 20 12 11 50 16 23 15  6 10 17 41 25 36 35 22 43 32 26
 39  8]","[34 20 25 14 47 15 13 38 30 32 50 35 11  2 26 40 37 23 16 29 48 42 33  3
 31 12 44 19 43  7 18 49 27 24 17  4  6 22  1  5 45  8 46 41 39 28 36  9
 21 10]","[39 13 26 48 34 30 21 20 49 47 36 27 17 18 16 23 31 43 46 10  6 19 37 33
 12 50 14  2  1 42 45 28 41 35 25 11  7  3 22 29  4 44 40 32 38 15  9  8
 24  5]","[30 43 44  2 14 49 23 10 11  8 48 34  3  5 22 17 33  7 20 13 37 45 12 40
 35 47 50 27 46 29 25 15 38 19  4 41 26 31  1 39 24 28 18 21  9 36 42 32
  6 16]","[10 16  6 14  4 12 23  5  1 11 24 27  3  8 21 26 46 13 20 39 29 36 50 37
 15 33  9 44 49 19 45 31 48 18 47 34  2 25 41 30 40 17 43 22 42 38 35 32
  7 28]","[19 41 42  3 47 31 28  9 24 30 48 27 34 40 44 37 12 25 45 21 43  6  1 38
 46 32  7 50 39 49 17  5  2 36 20 29 26 33 11 13 23 10 16 18 14  4 35 15
 22  8]"
"[48 44 32 43 34 18 10 14 19 26 13 45  4 29 12 11 15  3 37 28 39 30 38 20
 23 16 31 24 40 42  5  8 46 21  9 27  1 35 47  2  7 36 17  6 41 25 22 33
 49 50]","[26  3  1 42 38  5 44 19  8 23 33 45 46 35 21 15 37 24 47 25 48 29  7 20
 11 12 49 32  6 39 28 22 14 40 30 27  4 34 50 16 18 31 17 41 36 13  2  9
 10 43]","[34 23 26 18 14 15 27  5 40 24 28 22 47 16 21  4 13 50 46 35 36  3  6 32
 19 33 25  1 49 48 29 44 20  2 45 38 37  8  7 39 41 11 30 31 43 17 10 42
  9 12]","[ 4 46 21 49 50 34 24 37  5 38 31  2 15 47 30 26 10  1 36 25 35 12 22 18
 11 27 28  8 13 33 29 14 45 44 39 40  3  6 20 42 41 48  9 19 17  7 43 16
 23 32]","[36 21  3  5 13 49 26 11 27  6  4 28 12 29 22 46 19 44 20 45 25  2  8 40
 16 48 32  1 34 15 30  7 17 24  9 43 42 35 31 37 41 18 50 23 38 39 47 14
 10 33]","[35  6  9 30 21 32 45  2 36 26 33 20 49 19 46 11  7 37 15 48 41 13 43 42
 44 28  4  1 39 18 10 40 47 38 29 12  3 34 23  5 25 22  8 50 31 27 14 16
 17 24]","[28 19 33  7 36 29 27 16 24 41 45 30 23 11 14 34 44 18 26 12  4 10 32  5
 15 46 39  1 50  3 13  9 40 35 43 47  2 49 20 22 37 17 25 31 48 42  8  6
 21 38]","[ 2  4 21 33 11  7 29 38 15 20 41  8 34 17 12 32 30 18 39 31  3 27 28 48
 19 24 36 22 42 50 43 44 16  1 26  9 10 23 46 45 37 40 35 47 13  5 49  6
 25 14]","[47 32 24  6  7 14 30 34 11 48 37 18  4  5 26  3 12 28 39 38 35 33 10 49
 36 25 41 43 22 31  2  1 50 17 21 13 42 15 29 19 45 23 46 20  8 44 27 40
 16  9]","[48 35 19 33 42 43 24 29  3 26  9 50 22 13  2 39 44 16 36 12 32 23 31  4
 15 41 45 38 49 18 20 46 30 10 21 14  5 34 28  8 17 40  7  6 37 25 11  1
 47 27]","[19 24 14 37 26 11 17 45 22 38 47 50 18  4  5  7 35  9  8 31 43  2 34 46
 36 41 12 27 42 21 44 13  3 40 32  1 10 33 49 29 16 23  6 48 15 20 30 39
 28 25]"
"[39 48  8 10 20  5 28 15 36 38 33 14 22 29  3 16 23 44 24 41  1  9 21 17
 26 19 46  7 32 11  2 49 12 43 27  4 37 47 42 13 25  6 30 50 40 18 45 35
 34 31]","[ 5 28 43 39 50  4 33  6 41 17 25 48 46 31 30  9  8 19 24 36  2 14 21 37
 13 20 29  3 11 40 44 35 32 45 18  7 15 42 47 22 23 38 16 10 12 27  1 49
 34 26]","[ 3 28 17  6 34 36  8 47 14 48  9 30 12 46  1 43 26 29  2 41 23 15 24 35
 22 20 13 45 32 25 21 40 49 27 42 16 18  5 19 38 11 39 37 50 33 10  7 44
  4 31]","[ 8 48 27 33 37 28 36 41 40 20 26 38  6 32 17 12 19 14 39  9 31  3 30 13
  7 23 45 18 11 16 46  1  4 21 24 25 22  5 50 10 42 49 44 34 47 15 35  2
 43 29]","[21 19 46  6  5 50  8 31 47 24  3  4  1 20 16 32 38 26 23 45  2 44 43 29
 34 10 37 12 25 13 35 27 22 39 49  7 42 11 41 48 17 36 14 28 30  9 15 40
 33 18]","[47 25 26  3 50  6  1 24 17 38  8 36  2  7 21 23 45 18  9 10 15 28 48 43
 16 19 29 11 40 12 37 34 49 27 41 13 46 20 32 44 39 33  5 14 42 30 31 35
 22  4]","[33 49 13  6 50 46 34 32 38 48 36 29 23 30 15 27 24 42 31 47 16 11 18 20
 26 44 39 28 21 17 12 40 22  3 43 45 25 19 35  5  2 37  1  8  4  9 14 10
  7 41]","[10 44 18 13 23  7 40 26 49 32  5 16 15 47 27 12 25 24 42 45  1 39 50 28
  3  8 38 46 37 21 31 43 17 35 33 48 41 22  6 34  9 20 11 36 19  4 30 14
 29  2]","[25 31 10 47 12 28 49  9 41 18 50 13 39  2 35  6 36 48 19 32 16 11 33  5
 40 44 34 24 27 20 22  4 43 23 30  7 21 26 14  3  1 29 45 42 46 15 17 38
  8 37]","[20 49 17 28 31 25 50 18  8 21 37 43  7  5 45 36 39 42  2 35 47 26 38  6
 29 14 40 48 24 15  1 41 16 33 22 19 34 12 46  9 30  4 23 32 10 13 44 27
  3 11]","[39 22 26  3 28 24 43 18 35 27 47 44 11 19  4 20 23 17 32 34 42  7  9 36
 21 31 37 49 16 50 46 38 14 30 15 29  2  6 41 12 10  5 25 13 33  1  8 45
 40 48]"
"[39 18 10 29  3 42 46 15 27 49  2 26 40 23 50 36 19 41 33 31  8  7 14 12
  1  4 34 38  5 32 13 35 48 25 21  6  9 11 20 17 30 44 47 22 24 45 16 43
 37 28]","[21 29 18 42 15 13 36 26  9 35 41  1 28 33 16 12 43 31 22 10 47 19  4 44
 20 30 25 46 49 14  8  2 38 23  5 24  7 37 17 48 40 27 11 45 39 32 50  3
  6 34]","[26 46 48  4  8 24 21 12 44  2 23 37 33 11 42  3 45 17  7 50 25 41  6 20
 34 22 38 19 13 27 35  1 31  9 29 16 10 49 30 28 14 15  5 43 36 39 40 18
 47 32]","[26  3 14  6  5 47 48 11 21 15 28 22 13  2 35 17 36 33 19 46 12 25 50 39
 41 16  4 42 31  1 38 40 24 32 43  7 10  8 44 49 45 37 20  9 34 18 27 29
 30 23]","[45 35  9 44  3  2 19 47 39 17 21 20 24 30 29 10 23 16 41 46  8 42  6 25
 37 14  4 22 32 49  7 40 43 11 48  5 28 36 33 15 13 27 18 50  1 34 31 26
 38 12]","[34 23 24 19 37  1 16  8 32 33 15 35 18  5 11  3 47 38 30 44 21 17 49 29
 13 50 10 12  7 48 25  6 43 22 40 41  2 45  9 46 28 36 42 20 26 39 14 27
 31  4]","[44 22 33 41 14 35 38  8 16 12 23 43 42 36  5 47 30 28 29 45  2 31 18 27
  4 48 32 24 21 25 17 19 34 37  6 26 50  3 10  9 20  7 39  1 40 11 49 13
 46 15]","[42 27 47 41 19 37 26 28 40 48 14  5  4 13  8  9  6 10  1 12 38 34  2 11
 17 43 29 33 16 36 35 45 21 50 30 15 49 18 24  7 22  3 46 32 39 44 25 23
 20 31]","[50 10 20 33 31 38 37 26 32  9 13 35 28 25 40  7 21 39  3  6 17 44  2  1
 19  5 11 41 18 15  8 45 23 34 48 24 46  4 12 42 47 43 27 14 36 22 16 29
 49 30]","[ 4 38 47  9 14 25 32 45 39 31  3 33 16 17 21 37 15 18 10 26 23 24 46 50
 29 44 41 11  7  6 28 27 43 20 42 30 19  1 13 48  5 40 34 36 49  8  2 12
 22 35]","[46 22 28 10 20 11 45 23  4 49 47 32 15 12 29 42 31 43 14 18  5  9 34 33
 30 36 21 35 41 27 16 19 40  7 26 48 17 44 39  8 24  3 25 37  2  6 13  1
 50 38]"
"[12  7 26 48 31 35 41  9 21  1 17 22  5 36  8 34  2 20 43 50 33 14 37 10
 47 13 25 19 49 16 29 15 32  4 18 30 24 40 44 23 11 27 39  6 38 46 28 42
  3 45]","[ 8 47 10 39 40 27 41 29 28 18 45 44  1 35 21 43 25 13 30  4 26  9  7 34
 48 37 33 22 32  3 15  5  6 20 23 14 19 36 31 46 16 24 49 50 17 11 38  2
 12 42]","[41 40  3 49 36 33 32 29 25  2 34 11 37 13 48 46 44 35 21 39 15 26  5 27
 45 50  1 17 28 16 12 31 10  6  8  7 43 20 22  9 19 42 24 38 23 47 18 30
  4 14]","[50 43 16 11 14 21 17 18 44 32 27  6 29  7  8 48  4 31  9 49 20 25 46 39
 24 28 42 36  1  3 37 22 45 19 40 34 30 13 10 38 35 12 26 47  2  5 33 41
 15 23]","[ 7 11 13 15 25 16  6 46  8 47 34 32 41 45 21 23 28  2  3 48  5  1  9 24
 37 35 38 20 14 40 18 12 39 50 19 49 33 43 29 44 27 26 36 31 22 17  4 42
 10 30]","[26  4 27 17 49 11 41  7 36  6 30 45 44 28 18 43 20  3 37 50 16 29 12  8
  2 40 14 10 38 35  5 21 34 46 48 13  1 47 39 24 25 23  9 32 22 33 15 19
 31 42]","[ 4 39 14 10 35  9  6 42 12 23  5 34 13 38  8 19  3 46 11 43 31 25 18 44
 48  2 41 47  7 33 15 49 20 37 28 17 29 40 36 50 45 21 26 30 22  1 32 27
 24 16]","[48 14 37 42 35  2 33 27 28  1 47  9 50 41  5 12 30 40 20 15 18 17 23 16
  4 26 32 39 49 13 22 44 25 29 24 46 19  6  7 43 36 11 10 45 38 34 21  3
  8 31]","[19 33  7  3 47 23 16  1 34 46 49 20  5 41 44 31 26  8 50 35 38 43 45 29
 22 13 14 42 10 17  4  9 32 27  2 15 36 24 30 21 28 25  6 40 48 11 37 12
 39 18]","[ 1 38 48 42 28 24 45 32  8 44 50 13  4 20 18 47 30 34 40  6 41 37 23 35
 16 36 17  9 27 12  7 46  5 14 49 43 31 19 39 15 10 11 22  2 33 26 21 29
  3 25]","[ 7 21 11 31 17 36 19 29  8 27 40 18  1 42 49 34 12  2 33  4 50 39 43 28
 15 26 13 24 22 10 37 25 23 16  9 45  3  5 20 30 38  6 44 32 46 48 35 41
 47 14]"
"[30 49 40 11 22 15 16 37 20 34  8 27  2 33 32 46 47 14 26  5  7 31 13 18
 17 29 35 23 24 39 36 48 38  9  1 44 42 25 45  3 41 28 43  6 19 12  4 21
 10 50]","[41 48 31 35 16 50 19  8 26 43 14 36  6 12 38  4 34  3 33 47 27  5 18 20
 46  1 24 13 10 40 15  9 17 23 45 28 21 49 32 39 30  7 11 42 37 44 25 29
  2 22]","[12 17  5 46  4 41 21 25 16 30 39 36 28 10  8 37  1 11 48 29 43 44 18 15
 22 47 31  6 27 38 40 49 45 24 35  3  2 19  9 26  7 23 20 34 14 13 42 50
 33 32]","[24 10 31 22 29 47 39 26 44 32 16 48 25 23  5 40 12 13 36 28 50 21  3  6
  4  8 45 17 37  1  9 43 30  2 42 49 38 15 11 41 14 27 46 20 18 35  7 33
 34 19]","[32  6  1 50 16 21 23 22 35 12 41  5 45 17 25 19 18 28 31 10 11 42 48 40
 44 29 43 27 46  4 14 37 36 24  2 30 15  8 39  9 13 49 34  3 33  7 20 47
 26 38]","[39 15 32 13 11  2 33 22 20 18 41 36  6 23 16 21 42  4 35  9  1 28 27 45
 26 12 24 47 40  3 29 19  8 46  7 14 30 44 43 10 50 25 31 48 49  5 37 17
 34 38]","[20 13 29 35  6 45 42  7 21 43 17 18 24 47 50  2 22 27 46 10 31 14 15 41
 32 23 30 39  4 16 19 28 44  3 36 38 40 11  9  1 12 48 37 25  5 33 49 26
  8 34]","[17 22 49 44 38 24 45 33  6 21 36 41 13 19 27 10 26 18  5 29 14 34 40 39
 11 30 32 15 42 16 31 20 43 46 25 48 23  7  8 37  2 28 35  9 50 47  3  4
  1 12]","[31 23 30 24 48 29 47  3  6 19 46 28 17 33  8 14  2 15 10 45 43 39 12 26
 37 42 25  4 20 44 50 35 38 11 22  5  9 16  7 27 36 21 34 18 13  1 41 40
 32 49]","[34 47 49 38  2 41 39 21 12 11 16  4 10 45 35 46 42 31 32 25 30 23 50  6
 26  9 13 43 17  8 33 27 29  5 22 19 15 37  1 20 48 14  7 24 18 44 40 28
 36  3]","[ 8 24 30 21 41  7 44 42 25 17 37 19 15 27 16 47 50 36 23 33 43 34 10 35
 18 39 26 12 29 22 49 38  5  3  6 48 32 13 46 31  9 20  2 28 45 40 14 11
  4  1]"
