due_time_L,due_time_H
2.3477468490600586,1.4150121212005615
2.441821813583374,1.4842519760131836
2.2213950157165527,1.816749095916748
2.01068377494812,1.1073143482208252
4.20862889289856,1.123093843460083
3.990234136581421,1.4733757972717285
1.8792071342468262,1.2557480335235596
2.4637110233306885,1.0170726776123047
2.4469830989837646,0.9874680042266846
2.0633232593536377,1.2436580657958984
2.3882789611816406,1.014723777770996
2.073953151702881,0.9944801330566406
2.1805520057678223,1.8203039169311523
1.8534448146820068,1.1647570133209229
2.571157932281494,1.0561718940734863
2.8142080307006836,1.1708388328552246
1.838007926940918,1.545644998550415
3.4406840801239014,1.0362136363983154
2.542541980743408,1.51145601272583
2.333165168762207,1.3732810020446777
2.464726686477661,1.0507147312164307
2.048207998275757,1.1402270793914795
2.282345771789551,1.3379600048065186
2.5114901065826416,0.9512240886688232
1.7900831699371338,1.1341900825500488
1.441380262374878,1.1896188259124756
1.7607347965240479,1.0878920555114746
2.74898099899292,0.8790419101715088
2.4442570209503174,1.15010404586792
2.9748501777648926,1.216965913772583
