benchmark,init_prod_time_L,init_prod_time_H,prod_discount_L,prod_discount_H,weight_L,weight_H,due_time_L,due_time_H,maint_len_L,maint_len_H
1432.0104304780034,1175.250357086632,2343.539416710983,1647.8968640447129,973.8496845324917,2556.9162089204474,1682.0132770630864,1754.4823846338384,4392.1558926426615,2318.520635299057,2628.927978565657
4373.805018025863,1297.24987186269,2552.430193421982,1643.6045699591684,2874.7057658230187,1824.0885394327051,3413.4171045547596,1992.4076142562799,1214.9138938594842,2569.9996973035086,1911.162432355247
5442.331187883174,550.9751363266769,2073.933340524418,1609.7750867558493,1892.9457285871335,2040.4936882098918,1623.8373490729941,1517.5550835886852,997.0966472952787,1462.3253011447741,1084.8942623630865
1008.8576233391096,2564.113007316344,1044.783351671089,1695.8333871684372,2684.9923918084005,2882.3645152196277,1540.0479410365879,848.1490594978459,8032.936141814556,367.7681408142889,914.8709966702954
1234.648344708944,1002.2018092702015,899.1882814466371,1486.7330211851536,1581.8558842635193,1551.8994943732955,1590.218929980615,2976.6754526627337,1190.832666643255,1736.769716607043,1697.4692601617944
757.607187481015,1041.1977359347002,3185.602234904836,2270.7250572374614,1720.8572927229907,5901.987763924917,657.765961914396,3536.994532337434,2000.2717548171713,1436.598239613435,1957.103216501091
2065.3018520771802,1887.3533136316764,2856.8278760038684,1711.981789451384,1678.0334178746698,1214.5358575012651,2074.5687253408396,1781.2438159809462,1976.0138687312835,1666.7907523138751,1292.089547446485
1752.022227635258,824.1101925410403,2993.1889955062684,967.9044893568507,1670.074227964731,1321.2655409885465,1645.8420032597933,1991.1955726665365,1342.6124340234892,2108.359814449417,4377.333068783402
816.0002688677943,438.808250119115,1735.8996265639944,908.065290973711,4942.25820404321,1080.3327285702544,3765.9904708757385,1659.537570817567,1323.5187713561827,1180.007551522453,329.902909974473
1134.5514890729298,1737.0297179651677,2080.3866865382297,421.27881511341036,4065.89783478569,3218.923890270191,1779.4571521195467,1700.177265698374,4226.74112917087,1878.4525157485405,2640.2182678296954
6985.540230818464,1815.0252134766197,7049.150573841536,1714.1009808302842,1329.1590494947093,1262.4663102413397,1101.8761251588708,1732.7822282928303,1014.4183060554788,1499.5824160408847,1509.6203017146256
3057.483799420006,1009.280938431554,2152.1641358847046,1570.7758717030738,1345.6253095681386,1528.023341439286,1693.2932818854804,1622.960035217162,720.8342673497609,830.6620034201842,2481.5043909448796
1908.5615627120253,1552.0780653457914,1438.6342237257154,1658.511481692236,821.2220432521208,1165.5184583911323,1323.1823758304865,1404.3529315341384,3993.5891898042464,412.26431678164374,1845.4543054554117
1500.248527539683,1595.6491670856194,1291.7645737882413,1973.4079087982725,1931.4077149156947,1651.5811467207313,1349.8677341427174,1976.4393181453343,1773.8341545268283,1455.6025632255653,3499.0837301591587
1797.048773666087,1406.278864266333,3593.2755071613137,1843.7123110331813,1802.8943962568903,1864.5679014453344,687.4602935928342,955.9320947117659,1727.6530401810219,1093.7968258609399,1980.9123148363462
3107.2001506895185,1097.7105836727435,2325.585949719287,1894.310210321215,1579.4750809754696,1462.2602313202005,4276.87707628787,1612.7367811272536,3394.676686967101,6256.309007360748,1098.2470473942158
1237.4725128757345,1976.0938994491748,3732.1943921096863,2925.8445889393493,1820.482527353437,1651.986730956818,467.670142326584,1244.983473358563,1999.2716799904738,1637.7006606858558,1253.3429492621945
1328.5591565178677,1405.903160377362,1909.6342852752641,1286.7891149779825,416.82384861166065,1177.6962746385293,1690.0945691042216,659.0779301445727,1623.1706695284884,1276.6574353418691,2172.8841009400057
2798.4671628712395,1544.2907560730953,1480.8549534787526,1573.7406725523688,1770.2517866045455,1805.8514312300474,785.3217339332987,1786.6316644210674,3126.678240172028,1740.4598830742107,1197.7162213772363
