init_prod_time_L,init_prod_time_H
1590.3410173287907,8.442436274015376
348.70947223738125,451.59771298883265
328.4346694788837,744.5362292720058
1202.110494727463,1662.0655319725988
0.3202468811564718,5746.180681370581
990.9236161718499,19.13951536193888
2.3185257015979683,228.76456775303336
1448.046679977659,0.0
1537.7132345058303,3032.518040138986
1651.850907807568,6201.635967608322
1264.2135221615224,0.0
1773.2677880330255,3784.809788820261
1403.7134440215664,3900.563219039928
918.1279839818776,2234.7466636544923
1724.667853620956,2268.0207475528623
453.143261169534,0.0
266.5772604064556,1035.637125878439
1495.3907603323648,2448.394363771041
386.2434554526985,4637.13919955875
951.2072697750929,3826.12827773737
29.565085144084193,0.0
543.8404615623475,0.0
413.8525564021778,1495.0999693243566
449.63195677118654,2181.8525524750403
869.8687711787445,2063.8840777684927
303.24450447036645,1521.4750145667133
1224.6466922704951,3088.782657592534
2958.321193470805,1513.9698848620433
298.6517216114682,0.0
1355.4676441740683,3997.0854758814758
