benchmark
582.868824005127
611.1968502998352
596.7633600234985
564.840852022171
667.4239177703857
643.4132461547852
640.3346419334412
736.568473815918
667.9546430110931
571.4424090385437
682.5220258235931
531.778481721878
680.3400602340698
593.5800030231476
675.3800671100616
583.5507171154022
658.5907552242279
529.7856278419495
657.7210211753845
689.5124101638794
718.3268837928772
660.1179540157318
744.9929599761963
599.5082330703735
783.0473630428314
743.5680158138275
561.1611857414246
620.1303040981293
696.731675863266
547.8609170913696
