benchmark,init_prod_time_L,init_prod_time_H,prod_discount_L,prod_discount_H,weight_L,weight_H,due_time_L,due_time_H,maint_len_L,maint_len_H
6.88013339477446,0.0,0.0,222.8327732284148,0.0,86.18524829868898,245.61473575661137,13.082227960747383,357.6865975316436,0.0,0.0
48.14587502858866,322.33222439793445,0.0,0.0,0.0,0.0,37.593761070387295,319.92313277400956,0.0,180.3656049517469,0.0
363.56576242301776,0.0,62.05662184662517,53.58776109801671,345.77888165124733,0.0,433.6615015558666,0.0,33.941858245866065,0.0,0.0
0.0,370.00447726235916,0.0,0.0,444.43324293483846,354.2043361814847,74.25968353460462,105.68690247380982,0.0,0.0,0.0
0.0,84.97311050655784,0.0,397.40961334574064,64.28753119251547,0.0,193.4423091050999,1694.552565887416,0.0,0.0,0.0
0.0,167.39606968062478,0.0,586.9709531241659,0.0,329.69156829295775,0.0,160.84921019046416,0.0,54.06082129915919,0.0
141.05815503564202,742.9570266016717,0.0,0.0,337.74824352492493,0.0,0.0,183.17279804592994,0.0,259.51003109048406,0.0
0.0,0.0,9.480195147617193,0.0,0.0,0.0,79.4532530748748,548.1990566182833,0.0,365.4843561474516,805.5594543046993
0.0,38.382215701661295,257.96498420546965,0.0,0.0,205.59537055315946,0.0,162.85618810442963,0.0,14.71591199966679,0.0
0.0,613.1677636066646,28.053803412347,0.0,781.145368122841,139.1764948964203,7.532837458430511,649.5170605319612,0.0,0.0,0.0
41.09355833071071,0.0,250.9316848412594,0.0,61.84982024118407,0.0,0.0,354.29590069362337,0.0,0.0,0.0
0.0,0.0,266.9896855937157,0.0,0.0,0.0,204.95728977997152,649.2526474733827,0.0,119.80511519321682,0.0
423.76157740188586,75.31313624575932,93.57220899122973,0.0,0.0,0.0,0.0,21.973107030159042,0.0,0.0,0.0
0.0,45.458365700394175,0.0,0.0,0.0,0.0,0.0,618.0360488533142,0.0,205.30302229864577,0.0
421.7776811091943,0.0,0.0,334.9297592395902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,175.45822511199685,0.0,100.57796260609801,0.0,0.0,555.4236179157028,0.0,331.6638962707263,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.73233096080784,0.0,18.100918512754443,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.91029222542346
394.39515535126066,16.64670282778259,0.0,59.33496673870439,61.200753297305674,0.0,209.30942787761808,383.57002926203836,67.00352812031403,0.0,0.0
463.52151844443324,356.24841281443963,298.27564638483256,0.0,97.2885676208436,498.6860019288772,358.81296922512064,0.0,0.0,0.0,588.4607905886103
0.0,405.0267433547008,0.0,144.5385031960972,0.0,244.60889294709023,247.45193096989578,0.0,0.0,0.0,415.22767970674613
61.6517231337134,438.6277195165024,0.0,0.0,0.0,95.40439390181518,0.0,263.085683786458,0.0,0.0,0.0
0.0,43.862155232914034,0.0,182.54971899536994,0.0,0.0,0.0,792.6316900763057,0.0,0.0,276.1660512080554
0.0,0.0,0.0,0.0,423.44425948994467,518.4267563208466,0.0,55.90463812604904,0.0,0.0,138.1923360418636
384.6715688210696,0.0,0.0,0.0,652.3693913579656,186.39374194614948,107.92813491431598,154.11435058468277,0.0,0.0,0.0
0.0,0.0,0.0,297.33081537508684,0.0,0.0,0.0,426.5363437749855,0.0,509.2111571450976,0.0
554.7506525899942,436.2874181653274,0.0,0.0,0.0,299.820469038822,314.9097321864828,722.9778028736663,0.0,0.0,0.0
0.0,118.50295872030297,0.0,261.3507630970571,0.0,602.8027809376968,260.21992229002785,687.354695136775,0.0,276.3297811676715,604.4212247393077
0.0,162.52123520411712,330.1924885147587,0.0,0.0,0.0,97.41790662167224,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,49.247605974213904,0.0,77.82995213724068,0.0,0.0,73.00468246539477,216.28142671461643
