maint_len_H
126.09959841067712
417.98955446113644
3686.7494847828257
3.6344862646346243
871.1502741562628
40.546448259881025
95.63341981965954
2860.4522538990473
299.1954636899036
14.484616597113762
882.6507734971125
1142.339405268505
1580.8928795822842
113.46043990490458
3187.110851826136
3400.981352435489
410.6450495441419
-1.0
1300.0803695245204
4007.008222454992
4439.537886042075
2953.1729373409817
624.5782344736375
3191.5991475127535
0.0
8118.0667652991515
45.87125457485916
2619.8157968945175
3579.576974495705
2958.790088447218
