,initial objective value,initial shared job order,initial schedule,process objective value,process shared job order,process schedule,final objective value,final shared job order,final schedule,time
1,282.94123518099985,"[1, 5, 3, 9, 7, 10, 2, 8, 6, 4]","[['M', 1, 5, 3, 7, 10, 8], [9, 2, 6, 4, 'M'], ['M', 5, 3, 2, 8, 6], ['M', 1, 9, 7, 10, 4]]",177.60970307252927,"[1, 5, 3, 9, 7, 10, 2, 8, 6, 4]","[['M', 1, 5, 3, 7, 10, 8], [9, 2, 6, 4, 'M'], ['M', 5, 3, 2, 8, 6], ['M', 1, 9, 7, 10, 4]]",177.60970307252927,"[1, 5, 3, 9, 7, 10, 2, 8, 6, 4]","[['M', 1, 5, 3, 7, 10, 8], [9, 2, 6, 4, 'M'], ['M', 5, 3, 2, 8, 6], ['M', 1, 9, 7, 10, 4]]",4.068458080291748
2,281.7612575132313,"[10, 8, 9, 6, 4, 5, 7, 2, 3, 1]","[['M', 8, 9, 2, 3, 1], ['M', 10, 6, 4, 5, 7], ['M', 9, 6, 7, 2, 3, 1], ['M', 10, 8, 4, 5]]",134.6580321011615,"[10, 8, 9, 6, 4, 5, 7, 2, 3, 1]","[['M', 8, 9, 2, 3, 1], ['M', 10, 6, 4, 5, 7], ['M', 9, 6, 7, 2, 3, 1], ['M', 10, 8, 4, 5]]",134.6580321011615,"[10, 8, 9, 6, 4, 5, 7, 2, 3, 1]","[['M', 8, 9, 2, 3, 1], ['M', 10, 6, 4, 5, 7], ['M', 9, 6, 7, 2, 3, 1], ['M', 10, 8, 4, 5]]",4.259789943695068
3,233.28818750976666,"[7, 4, 3, 5, 1, 9, 6, 8, 2, 10]","[['M', 7, 3, 5, 1, 6], ['M', 4, 9, 8, 2, 10], ['M', 7, 4, 3, 9, 6, 2], ['M', 5, 1, 8, 10]]",131.51309101600674,"[7, 4, 3, 5, 1, 9, 6, 8, 2, 10]","[['M', 7, 3, 5, 1, 6], ['M', 4, 9, 8, 2, 10], ['M', 7, 4, 3, 9, 6, 2], ['M', 5, 1, 8, 10]]",131.51309101600674,"[7, 4, 3, 5, 1, 9, 6, 8, 2, 10]","[['M', 7, 3, 5, 1, 6], ['M', 4, 9, 8, 2, 10], ['M', 7, 4, 3, 9, 6, 2], ['M', 5, 1, 8, 10]]",4.253312110900879
4,357.44741390494534,"[7, 10, 3, 9, 1, 8, 4, 6, 2, 5]","[['M', 7, 10, 6, 2, 5], ['M', 3, 9, 1, 8, 4], ['M', 7, 3, 1, 8, 6], ['M', 10, 9, 4, 2, 5]]",249.88498439917538,"[7, 10, 3, 9, 1, 8, 4, 6, 2, 5]","[['M', 7, 10, 6, 2, 5], ['M', 3, 9, 1, 8, 4], ['M', 7, 3, 1, 8, 6], ['M', 10, 9, 4, 2, 5]]",249.88498439917538,"[7, 10, 3, 9, 1, 8, 4, 6, 2, 5]","[['M', 7, 10, 6, 2, 5], ['M', 3, 9, 1, 8, 4], ['M', 7, 3, 1, 8, 6], ['M', 10, 9, 4, 2, 5]]",4.223307132720947
5,273.3417920274296,"[7, 9, 1, 6, 10, 2, 4, 3, 5, 8]","[['M', 9, 6, 2, 5, 8], ['M', 7, 1, 10, 4, 3], ['M', 1, 6, 10, 2, 4, 3], ['M', 7, 9, 5, 8]]",178.8660104631286,"[7, 6, 1, 9, 10, 2, 4, 3, 5, 8]","[['M', 6, 9, 2, 5, 8], ['M', 7, 1, 10, 4, 3], ['M', 6, 1, 10, 2, 4, 3], ['M', 7, 9, 5, 8]]",178.8660104631286,"[7, 6, 1, 9, 10, 2, 4, 3, 5, 8]","[['M', 6, 9, 2, 5, 8], ['M', 7, 1, 10, 4, 3], ['M', 6, 1, 10, 2, 4, 3], ['M', 7, 9, 5, 8]]",8.26677417755127
6,242.42662970543495,"[2, 7, 6, 5, 3, 1, 8, 4, 9, 10]","[['M', 2, 7, 4, 9, 10], ['M', 6, 5, 3, 1, 8], ['M', 2, 7, 3, 4, 9], ['M', 6, 5, 1, 8, 10]]",201.60457923138463,"[2, 7, 6, 5, 3, 1, 8, 4, 9, 10]","[['M', 2, 7, 4, 9, 10], ['M', 6, 5, 3, 1, 8], ['M', 2, 7, 3, 4, 9], ['M', 6, 5, 1, 8, 10]]",201.60457923138463,"[2, 7, 6, 5, 3, 1, 8, 4, 9, 10]","[['M', 2, 7, 4, 9, 10], ['M', 6, 5, 3, 1, 8], ['M', 2, 7, 3, 4, 9], ['M', 6, 5, 1, 8, 10]]",4.1999900341033936
7,261.9246444120152,"[4, 3, 1, 9, 5, 6, 10, 2, 7, 8]","[['M', 1, 9, 5, 10, 2], ['M', 4, 3, 6, 7, 8], ['M', 4, 3, 1, 9, 8], ['M', 5, 6, 10, 2, 7]]",183.37789360184482,"[4, 3, 1, 9, 5, 6, 10, 2, 7, 8]","[['M', 1, 9, 5, 10, 2], ['M', 4, 3, 6, 7, 8], ['M', 4, 3, 1, 9, 8], ['M', 5, 6, 10, 2, 7]]",183.37789360184482,"[4, 3, 1, 9, 5, 6, 10, 2, 7, 8]","[['M', 1, 9, 5, 10, 2], ['M', 4, 3, 6, 7, 8], ['M', 4, 3, 1, 9, 8], ['M', 5, 6, 10, 2, 7]]",4.160851955413818
8,228.60748981700797,"[9, 2, 3, 5, 8, 1, 7, 10, 6, 4]","[['M', 9, 8, 1, 10, 6, 4], ['M', 2, 3, 5, 7], ['M', 2, 3, 8, 1, 4], ['M', 9, 5, 7, 10, 6]]",149.59350593373793,"[9, 2, 3, 5, 8, 1, 7, 10, 6, 4]","[['M', 9, 8, 1, 10, 6, 4], ['M', 2, 3, 5, 7], ['M', 2, 3, 8, 1, 4], ['M', 9, 5, 7, 10, 6]]",149.59350593373793,"[9, 2, 3, 5, 8, 1, 7, 10, 6, 4]","[['M', 9, 8, 1, 10, 6, 4], ['M', 2, 3, 5, 7], ['M', 2, 3, 8, 1, 4], ['M', 9, 5, 7, 10, 6]]",4.274106740951538
9,390.09844364821214,"[8, 7, 1, 4, 9, 2, 10, 6, 3, 5]","[['M', 8, 4, 2, 3, 5], ['M', 7, 1, 9, 10, 6], ['M', 7, 9, 6, 3, 5], ['M', 8, 1, 4, 2, 10]]",285.120639179916,"[8, 7, 1, 4, 9, 2, 10, 6, 3, 5]","[['M', 8, 4, 2, 3, 5], ['M', 7, 1, 9, 10, 6], ['M', 7, 9, 6, 3, 5], ['M', 8, 1, 4, 2, 10]]",285.120639179916,"[8, 7, 1, 4, 9, 2, 10, 6, 3, 5]","[['M', 8, 4, 2, 3, 5], ['M', 7, 1, 9, 10, 6], ['M', 7, 9, 6, 3, 5], ['M', 8, 1, 4, 2, 10]]",4.168567180633545
10,334.6510294917257,"[7, 1, 3, 6, 9, 2, 5, 4, 10, 8]","[['M', 7, 1, 5, 4, 10, 8], ['M', 3, 6, 9, 2], ['M', 7, 2, 4, 10, 8], ['M', 1, 3, 6, 9, 5]]",164.37810201922866,"[7, 9, 3, 1, 6, 2, 5, 4, 10, 8]","[['M', 7, 1, 5, 4, 10, 8], ['M', 9, 3, 6, 2], ['M', 7, 2, 4, 10, 8], ['M', 9, 3, 1, 6, 5]]",164.37810201922866,"[7, 9, 3, 1, 6, 2, 5, 4, 10, 8]","[['M', 7, 1, 5, 4, 10, 8], ['M', 9, 3, 6, 2], ['M', 7, 2, 4, 10, 8], ['M', 9, 3, 1, 6, 5]]",8.131601810455322
